# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
330,levier_entite,189,0.8886,0.0151,0.8327,0.871,0.8863,0.8955,0.8976,0.8982,0.8983,0.8983
340,passif_total,195,691.4306,255.122,11.6386,305.4382,523.7547,816.9881,885.4268,907.7544,913.4355,913.4355
340,actif_liquide,195,86.9835,26.2836,7.9386,50.0594,72.7424,99.8821,105.8836,107.8206,108.3119,108.3119
340,actif_total,195,773.4141,281.3137,14.5772,350.4976,591.497,911.8702,986.3104,1010.5749,1016.7474,1016.7474
340,ratio_L_P,195,0.1421,0.06,0.1186,0.1188,0.1196,0.1223,0.1389,0.164,0.3777,0.6821
340,taux_interne,195,0.023,0.0164,0.0165,0.0166,0.0168,0.0175,0.0218,0.0286,0.0965,0.1466
340,levier_entite,195,0.8883,0.0167,0.7984,0.8714,0.8855,0.8959,0.8977,0.8983,0.8984,0.8984
350,passif_total,198,704.5972,249.3013,8.5224,301.6285,556.169,830.6247,888.9668,909.817,915.1567,915.1567
350,actif_liquide,198,88.3325,25.4718,8.4689,49.6398,75.8872,101.0861,106.1914,107.999,108.4606,108.4606
350,actif_total,198,787.9297,274.6975,11.9913,346.2683,627.0562,926.7108,990.1582,1012.816,1018.6173,1018.6173
350,ratio_L_P,198,0.144,0.0924,0.1185,0.1187,0.1195,0.1217,0.1364,0.1646,0.351,0.9937
350,taux_interne,198,0.0227,0.018,0.0165,0.0166,0.0168,0.0173,0.0212,0.0288,0.0839,0.1713
350,levier_entite,198,0.8878,0.0232,0.7107,0.8711,0.887,0.8963,0.8978,0.8983,0.8984,0.8984
360,passif_total,205,703.2712,259.7098,11.6386,222.5299,573.2399,840.2155,893.1256,911.4021,916.6472,916.6472
360,actif_liquide,205,87.9737,26.9603,7.9386,40.3872,77.5255,101.9303,106.5526,108.1361,108.5893,108.5893
360,actif_total,205,786.2449,286.5778,14.5772,257.9171,645.7654,937.1458,994.6783,1014.5382,1020.2365,1020.2365
360,ratio_L_P,205,0.1437,0.0676,0.1185,0.1186,0.1193,0.1213,0.1352,0.1815,0.4684,0.6821
360,taux_interne,205,0.0235,0.0184,0.0165,0.0166,0.0167,0.0172,0.0209,0.0335,0.1184,0.1466
360,levier_entite,205,0.8885,0.0172,0.7984,0.8628,0.8877,0.8966,0.8979,0.8983,0.8985,0.8985
370,passif_total,211,705.3075,264.7847,8.5224,197.9596,603.3725,846.0816,896.9287,913.0606,917.9377,917.9377
370,actif_liquide,211,88.0906,27.5134,7.9578,37.3356,80.3902,102.4457,106.8827,108.2795,108.7007,108.7007
370,actif_total,211,788.3981,292.2131,11.9913,230.2952,678.7627,943.5273,998.8114,1016.34,1021.6384,1021.6384
370,ratio_L_P,211,0.145,0.0796,0.1184,0.1186,0.1192,0.1211,0.1332,0.1886,0.3945,0.9937
370,taux_interne,211,0.0236,0.0187,0.0165,0.0165,0.0167,0.0172,0.0204,0.0355,0.1014,0.1713
