step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
78,49,49,0,693.4048,0.0,0,608.0363,0,0.0,0.0,0,0,13460.8147,11730.9191,1974.8956,239.4065,0.045258
79,49,49,0,704.6036,0.0,0,616.9776,0,0.0,0.0,0,0,13767.2508,12003.3192,2008.9316,244.9657,0.043477
80,49,49,0,715.4711,0.0,0,626.2159,0,0.0,0.0,0,0,14075.4843,12276.7855,2043.6988,250.5466,0.04199
81,49,49,0,726.1149,0.0,0,635.5877,0,0.0,0.0,0,0,14385.2494,12551.4197,2078.8297,256.1514,0.040695
82,49,49,0,736.5853,0.0,0,644.9986,0,0.0,0.0,0,0,14696.3338,12827.2257,2114.1081,261.7801,0.039541
83,49,49,0,746.9079,0.0,0,654.3923,0,0.0,0.0,0,0,15008.5546,13104.1512,2149.4033,267.4317,0.038498
84,50,50,1,759.3319,0.0,0,667.2575,0,0.0,0.0,0,0,15333.7372,13390.6342,2193.103,267.8127,0.04022
85,51,51,1,772.3117,0.0,0,679.7507,0,0.0,0.0,0,0,15662.3216,13681.1659,2236.1557,268.2582,0.041465
86,52,52,1,785.6602,0.0,0,692.1032,0,0.0,0.0,0,0,15994.5606,13975.4841,2279.0765,268.7593,0.042422
87,53,53,1,799.2976,0.0,0,704.4467,0,0.0,0.0,0,0,16330.6262,14273.4662,2322.1599,269.3107,0.04318
88,55,55,2,815.4207,0.0,0,720.3805,0,0.0,0.0,0,0,16682.6412,14583.5928,2374.0485,265.1562,0.046105
89,55,55,0,827.9837,0.0,0,729.0824,0,0.0,0.0,0,0,17017.3265,14883.4174,2408.9091,270.6076,0.043825
90,55,55,0,839.8899,0.0,0,738.4695,0,0.0,0.0,0,0,17353.988,15183.6344,2445.3536,276.0661,0.042077
91,56,56,1,853.6685,0.0,0,751.7319,0,0.0,0.0,0,0,17704.217,15493.1072,2491.1098,276.6626,0.042955
92,56,56,0,865.6498,0.0,0,761.3366,0,0.0,0.0,0,0,18046.3384,15798.0506,2528.2878,282.108,0.041275
93,56,56,0,877.2524,0.0,0,771.2412,0,0.0,0.0,0,0,18389.9384,16103.7502,2566.1882,287.567,0.039894
94,56,56,0,888.6137,0.0,0,781.2762,0,0.0,0.0,0,0,18734.7436,16410.3139,2604.4297,293.0413,0.038698
95,57,57,1,902.0266,0.0,0,794.8671,0,0.0,0.0,0,0,19092.5317,16726.2716,2651.2601,293.4434,0.039978
