step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
83,49,49,0,961.6651,177.9642,0,875.8506,0,0.0,0.0,5445.5735,95,28163.0325,20918.8075,2043.6515,426.9144,0.029651
84,50,50,1,975.1211,177.9642,0,890.4592,0,0.0,0.0,5445.5735,95,28674.102,21400.7905,2077.738,428.0158,0.031858
85,51,51,1,989.1667,177.9642,0,904.61,0,0.0,0.0,5445.5735,95,29188.7148,21887.3847,2110.7566,429.1644,0.033534
86,52,52,1,1003.6198,177.9642,0,918.5667,0,0.0,0.0,5445.5735,95,29707.1994,22378.3036,2143.3222,430.352,0.034877
87,53,53,1,1018.4031,177.9642,0,932.4872,0,0.0,0.0,5445.5735,95,30229.8018,22873.4248,2175.8036,431.5741,0.035981
88,55,55,2,1035.7153,177.9642,0,950.0666,0,0.0,0.0,5445.5735,95,30768.7183,23381.3229,2216.822,425.115,0.03933
89,55,55,0,1049.5257,177.9642,0,960.3062,0,0.0,0.0,5445.5735,95,31290.7907,23879.5026,2240.7145,434.1728,0.03721
90,55,55,0,1062.7197,177.9642,0,971.2097,0,0.0,0.0,5445.5735,95,31815.3516,24378.6223,2266.1559,443.2477,0.03562
91,56,56,1,1077.8194,177.9642,0,986.0687,0,0.0,0.0,5445.5735,95,32354.0191,24887.6185,2300.827,444.4218,0.036749
92,56,56,0,1091.1662,177.9642,0,997.246,0,0.0,0.0,5445.5735,95,32885.193,25392.7122,2326.9074,453.4413,0.035202
93,56,56,0,1104.1716,177.9642,0,1008.7372,0,0.0,0.0,5445.5735,95,33418.4888,25899.1952,2353.7202,462.4856,0.033951
94,56,56,0,1116.9702,177.9642,0,1020.383,0,0.0,0.0,5445.5735,95,33953.6614,26407.1942,2380.8936,471.557,0.032879
95,57,57,1,1131.8541,177.9642,0,1035.6878,0,0.0,0.0,5445.5735,95,34502.5166,26925.3382,2416.605,472.3744,0.034366
