# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
170,ratio_L_P,110,0.1139,0.1021,0.0577,0.0588,0.0602,0.0813,0.1252,0.1926,0.35,0.9763
170,taux_interne,110,0.028,0.0212,0.0096,0.0129,0.0174,0.0191,0.0304,0.0493,0.098,0.1705
170,levier_entite,110,0.9042,0.0498,0.717,0.8165,0.8765,0.9217,0.9465,0.9487,0.9507,0.9511
180,passif_total,114,767.5561,659.7084,21.5385,155.1276,287.7885,707.2923,894.5693,1412.9499,2646.1506,2875.1084
180,actif_liquide,114,54.0871,32.9974,8.3711,24.9573,35.0498,49.3609,59.4352,80.2204,150.2485,163.7462
180,actif_total,114,864.4114,824.7258,24.9096,175.0849,317.8383,754.116,942.7033,1513.3514,3326.3812,3701.5591
180,ratio_L_P,114,0.1022,0.0648,0.0565,0.0572,0.0591,0.0802,0.1218,0.1609,0.3845,0.3887
180,taux_interne,114,0.0257,0.0179,0.0093,0.0134,0.0167,0.0188,0.0295,0.0401,0.1067,0.1077
180,levier_entite,114,0.9102,0.0438,0.7767,0.8608,0.8905,0.9257,0.9475,0.9495,0.9512,0.9516
190,passif_total,119,814.6651,670.5859,8.5974,184.6065,326.7744,754.1679,944.2782,1318.9648,2757.3225,2997.7956
190,actif_liquide,119,56.185,32.6859,7.9349,27.4806,37.5463,51.8237,61.427,74.2127,152.6993,166.328
190,actif_total,119,911.6112,831.9812,11.9913,207.0871,359.3207,807.8201,996.6121,1395.3721,3440.5118,3826.8281
190,ratio_L_P,119,0.1091,0.1263,0.0553,0.0564,0.0581,0.0778,0.1149,0.149,0.879,0.9763
190,taux_interne,119,0.0259,0.0242,0.0091,0.0138,0.0163,0.0182,0.0277,0.0368,0.1609,0.1705
190,levier_entite,119,0.9109,0.0488,0.717,0.8276,0.9022,0.9277,0.9485,0.9502,0.9517,0.9521
200,passif_total,123,867.3006,678.3368,15.0148,166.4067,387.1342,846.0988,1008.7487,1281.1176,2857.12,3107.4354
200,actif_liquide,123,58.4594,32.3564,7.692,25.945,41.1368,53.7384,63.1054,72.7049,154.8547,168.59
200,actif_total,123,965.0329,836.8035,17.7068,187.3518,423.271,896.8489,1070.0877,1347.3015,3542.8041,3938.7298
200,ratio_L_P,123,0.0958,0.0691,0.0541,0.0556,0.0571,0.0732,0.1063,0.156,0.4052,0.5123
200,taux_interne,123,0.0238,0.0185,0.009,0.014,0.0157,0.0172,0.0254,0.0388,0.1095,0.129
