# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
160,actif_total,107,661.0729,480.8451,14.6124,52.4632,227.8429,621.3465,1097.1689,1399.8301,1412.2976,1412.2976
160,ratio_L_P,107,0.1765,0.0995,0.1066,0.1069,0.1141,0.1345,0.1864,0.3116,0.5415,0.6801
160,taux_interne,107,0.0335,0.0273,0.014,0.014,0.0159,0.0213,0.0357,0.0755,0.1304,0.1463
160,levier_entite,107,0.8787,0.0266,0.7989,0.8354,0.8614,0.8885,0.9017,0.9067,0.9069,0.9069
170,passif_total,110,652.3149,445.6289,8.5224,97.3118,253.1431,634.0575,1067.2751,1325.8432,1341.9368,1341.9368
170,actif_liquide,110,79.4851,42.7376,8.4689,22.9897,43.4015,81.903,119.3155,140.1195,141.3879,141.3879
170,actif_total,110,726.8,488.2287,11.9913,115.3015,291.5446,710.9605,1181.5907,1460.9626,1478.3247,1478.3247
170,ratio_L_P,110,0.1614,0.098,0.1054,0.1057,0.1118,0.1292,0.1715,0.2363,0.3865,0.9937
170,taux_interne,110,0.0285,0.0216,0.0136,0.0137,0.0153,0.0199,0.0314,0.0507,0.0996,0.1713
170,levier_entite,110,0.8814,0.0286,0.7107,0.844,0.8683,0.8918,0.9033,0.9075,0.9077,0.9077
180,passif_total,114,706.0208,453.0572,20.9268,145.9038,268.5008,653.1563,1127.8298,1368.2836,1398.6753,1398.6753
180,actif_liquide,114,84.6761,42.658,8.8551,30.0293,45.1665,83.6436,124.2645,143.456,145.8377,145.8377
180,actif_total,114,785.6969,495.5771,24.7819,170.9331,308.6673,731.7999,1247.0943,1506.7397,1539.5131,1539.5131
180,ratio_L_P,114,0.1499,0.0618,0.1043,0.1049,0.1102,0.1281,0.1682,0.2058,0.4192,0.4231
180,taux_interne,114,0.0261,0.0184,0.0134,0.0135,0.0149,0.0196,0.0305,0.0414,0.1083,0.1093
180,levier_entite,114,0.8859,0.0215,0.8351,0.8536,0.8699,0.8925,0.9044,0.9081,0.9085,0.9085
190,passif_total,119,752.2904,462.5791,8.5224,173.2192,304.401,695.9806,1169.6636,1401.726,1451.1503,1451.1503
190,actif_liquide,119,88.9372,43.0877,8.311,33.65,49.1856,87.527,127.6565,146.0746,149.9243,149.9243
190,actif_total,119,836.2276,505.5193,11.9913,201.8692,348.5866,778.5077,1292.32,1542.8006,1596.0747,1596.0747
190,ratio_L_P,119,0.1564,0.1217,0.1033,0.1042,0.1091,0.1258,0.1616,0.1943,0.8991,0.9937
190,taux_interne,119,0.0263,0.0245,0.0131,0.0134,0.0146,0.019,0.0287,0.038,0.1618,0.1713
190,levier_entite,119,0.8857,0.0305,0.7107,0.858,0.8732,0.894,0.9051,0.9086,0.9092,0.9092
200,passif_total,123,803.2216,468.6708,14.7054,156.3607,359.9023,789.0604,1225.0685,1444.0397,1499.5725,1499.5725
200,actif_liquide,123,93.5665,43.2419,7.9631,31.4351,55.1572,95.7738,132.1108,149.3721,153.6721,153.6721
200,actif_total,123,891.7881,511.7557,17.6685,182.7957,410.0595,879.8342,1352.1793,1588.4118,1648.2445,1648.2445
200,ratio_L_P,123,0.1433,0.0661,0.1025,0.1034,0.1078,0.1214,0.1533,0.2011,0.439,0.5415
200,taux_interne,123,0.0242,0.0189,0.0129,0.0132,0.0143,0.0178,0.0264,0.04,0.111,0.1304
200,levier_entite,123,0.8898,0.0208,0.8323,0.8553,0.8777,0.8968,0.906,0.9091,0.9098,0.9098
210,passif_total,132,820.5549,492.1742,8.5224,97.9351,433.5982,834.3575,1256.6167,1484.9799,1544.1664,1544.1664
