step,volume_joules,nb_entites,ratio_destruction
700,2606.3626,12,0.485996
701,2836.5777,13,0.548426
702,2406.8741,11,0.53147
703,2184.8856,10,0.507975
704,2173.0952,10,0.593875
705,1531.7574,7,0.340996
706,3036.4471,14,0.565544
707,2401.0157,11,0.531473
708,2173.5103,10,0.672458
709,1087.4412,5,0.363639
710,1952.0303,9,0.647773
711,1093.7917,5,0.364126
712,1967.8254,9,0.608006
713,1301.347,6,0.321596
714,2811.1171,13,0.625154
715,1721.9869,8,0.536555
716,1534.0778,7,0.341316
717,3036.6267,14,0.642056
718,1737.779,8,0.387445
719,2816.2977,13,0.57049
720,2181.7205,10,0.483004
721,2406.682,11,0.558757
722,1946.4817,9,0.45452
723,2407.8167,11,0.532771
724,2162.8194,10,0.560338
725,1747.2179,8,0.370792
726,3046.6428,14,0.615298
727,1956.6364,9,0.36663
728,3463.5271,16,0.556655
729,2841.1651,13,0.597885
730,1969.0412,9,0.569927
731,1530.6454,7,0.507931
732,1523.9784,7,0.324791
733,3245.7227,15,0.582567
734,2385.573,11,0.464623
735,2819.7654,13,0.656359
736,1510.0143,7,0.443197
737,1938.6324,9,0.294342
738,4763.7061,22,0.59986
739,3265.8206,15,0.631277
740,1962.031,9,0.607011
741,1304.662,6,0.40664
742,1953.4037,9,0.365367
743,3492.4097,16,0.804534
744,873.5612,4,0.314504
745,1953.7542,9,0.380774
746,3265.7933,15,0.606119
747,2186.184,10,0.597456
748,1502.8238,7,0.440885
749,1958.0364,9,0.417028
750,2794.198,13,0.766541
751,879.2909,4,0.242038
752,2830.0524,13,0.571789
753,2179.2535,10,0.534126
754,1946.7088,9,0.47855
755,2183.7949,10,0.630955
756,1320.0464,6,0.408259
757,1974.3176,9,0.508856
758,1957.8527,9,0.569334
759,1520.16,7,0.417561
760,2182.0244,10,0.533605
761,1961.4881,9,0.535774
762,1752.7264,8,0.508843
763,1735.6851,8,0.406449
764,2596.9233,12,0.450128
765,3254.4852,15,0.606044
766,2171.614,10,0.48275
767,2386.9721,11,0.465375
768,2804.9674,13,0.59476
769,1969.9283,9,0.650968
770,1082.3738,5,0.421207
771,1534.0548,7,0.357723
772,2831.7988,13,0.728442
773,1081.1097,5,0.389768
774,1737.3108,8,0.353729
775,3258.623,15,0.607085
776,2157.0117,10,0.4048
777,3253.0255,15,0.540756
778,2849.9981,13,0.600006
779,1945.291,9,0.567525
780,1523.0767,7,0.374122
781,2626.0911,12,0.607319
782,1749.4935,8,0.452701
783,2169.9354,10,0.363175
784,3901.6587,18,0.62681
785,2379.1312,11,0.554793
786,1965.3011,9,0.649907
787,1087.7857,5,0.391904
788,1726.7994,8,0.449491
789,2169.9226,10,0.48299
