# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
140,actif_total,87,1114.978,1218.1331,264.8004,555.9321,570.9343,635.821,715.1914,3727.9548,4743.3985,4869.3722
140,ratio_L_P,87,0.2342,0.0517,0.0465,0.1895,0.2031,0.2277,0.2541,0.3097,0.3487,0.3673
140,taux_interne,87,0.0221,0.002,0.0199,0.0201,0.0205,0.022,0.0232,0.0235,0.0295,0.0311
140,levier_entite,87,0.7195,0.2342,0.128,0.1659,0.7814,0.8126,0.8293,0.8476,0.9401,0.9736
150,passif_total,99,520.8672,134.2833,7.1983,380.6652,468.1446,517.3729,574.2166,726.6564,771.0996,785.8328
150,actif_liquide,99,134.8185,74.4974,9.7931,68.811,109.4032,120.2455,138.9187,208.6714,384.3343,415.9457
150,actif_total,99,1147.619,1466.3049,11.9913,390.0414,576.6708,628.8144,706.7937,4406.3165,5800.9419,5981.4804
150,ratio_L_P,99,0.2641,0.1544,0.031,0.1971,0.2189,0.2384,0.2577,0.3293,0.9408,1.3605
150,taux_interne,99,0.025,0.0207,0.0178,0.0185,0.0209,0.022,0.0231,0.0256,0.1487,0.1864
150,levier_entite,99,0.7305,0.2261,0.1232,0.1656,0.7913,0.8132,0.8258,0.841,0.9798,0.9822
160,passif_total,107,571.6777,150.9868,147.0961,447.9057,473.5683,523.4187,636.3742,877.5489,971.229,985.0501
160,actif_liquide,107,123.7332,41.0689,21.5128,90.5921,100.6619,115.0627,129.3431,179.7757,274.2882,295.6255
160,actif_total,107,1258.3026,1724.724,163.6089,542.7225,580.1048,628.5659,747.6074,4409.0277,6994.4654,7232.7153
160,ratio_L_P,107,0.2166,0.0427,0.0868,0.1642,0.1947,0.2151,0.2446,0.2614,0.3114,0.3265
160,taux_interne,107,0.0214,0.003,0.0159,0.0169,0.0198,0.0219,0.023,0.0236,0.0258,0.0412
160,levier_entite,107,0.7437,0.2178,0.1259,0.2101,0.8006,0.8191,0.8442,0.8653,0.9189,0.9296
170,passif_total,110,622.7766,150.3482,149.1565,480.4456,512.8889,596.2116,702.1302,900.1524,942.305,958.6288
170,actif_liquide,110,145.2051,66.3429,11.9913,86.8964,109.1289,130.7347,152.026,232.6144,324.8843,417.8897
170,actif_total,110,1437.785,2062.2229,156.1478,573.4828,626.8443,728.6404,838.6167,4723.3546,8412.5777,8718.9824
170,ratio_L_P,110,0.2276,0.0611,0.0804,0.145,0.182,0.2281,0.2566,0.3116,0.3532,0.4359
170,taux_interne,110,0.0205,0.0029,0.0161,0.0167,0.0189,0.0205,0.0221,0.0228,0.0256,0.0409
170,levier_entite,110,0.7436,0.2248,0.1065,0.193,0.8007,0.8184,0.8523,0.8789,0.9036,0.9552
180,passif_total,114,690.2946,169.9208,303.3734,408.2948,630.8124,688.9599,811.5306,903.4599,938.3134,939.6917
180,actif_liquide,114,140.2663,53.7855,16.8336,60.589,108.6714,146.0942,168.7691,186.965,296.3874,315.6021
180,actif_total,114,1638.3792,2444.8685,322.0236,471.2537,740.4497,842.5099,1028.153,4599.5432,10073.3585,10457.5258
180,ratio_L_P,114,0.1988,0.052,0.0543,0.1405,0.1657,0.1963,0.2289,0.2478,0.3364,0.34
180,taux_interne,114,0.0196,0.003,0.0163,0.0166,0.0176,0.019,0.0199,0.0247,0.0284,0.0287
180,levier_entite,114,0.7562,0.2332,0.0892,0.2139,0.8098,0.8413,0.863,0.8854,0.9466,0.9633
190,passif_total,116,723.6134,274.6664,215.9514,398.2298,577.9429,676.12,786.4768,1226.0761,1354.0646,1413.344
190,actif_liquide,116,168.635,137.5044,5.8174,33.4431,114.2307,145.141,177.8881,268.753,695.1151,759.4776
190,actif_total,116,1749.0307,2842.691,222.9428,431.5147,688.4004,825.7978,962.5614,4507.7904,11487.5779,12120.8696
190,ratio_L_P,116,0.21,0.0983,0.0176,0.0874,0.1457,0.2206,0.2491,0.305,0.5132,0.5374
190,taux_interne,116,0.0196,0.004,0.0133,0.0143,0.0178,0.0192,0.0208,0.0251,0.0299,0.034
190,levier_entite,116,0.7682,0.2287,0.1065,0.2956,0.8054,0.8234,0.8803,0.9299,0.9884,0.9971
200,passif_total,106,815.3086,388.262,332.7886,504.2355,588.0196,671.6834,959.6682,1680.3154,1822.5848,1874.239
200,actif_liquide,106,199.6009,185.3263,6.5571,65.4256,116.4389,146.6088,174.2443,459.8753,818.8853,873.1043
200,actif_total,106,1913.0896,3050.1303,337.9686,584.0549,706.5093,827.9093,1139.7699,7312.2975,12487.5357,12592.3293
200,ratio_L_P,106,0.2195,0.093,0.0152,0.1015,0.1593,0.2315,0.2514,0.3184,0.4496,0.4658
200,taux_interne,106,0.0187,0.0036,0.0115,0.0122,0.0161,0.0193,0.0206,0.0223,0.0269,0.0274
