step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
73,45,45,0,833.8371,98.6127,0,646.998,0,0.0,0.0,3346.9297,61,21491.4844,16087.8501,2281.7046,357.5078,0.027073
74,46,46,1,846.8747,98.6127,2,630.7281,0,0.0,0.0,3519.5526,63,22207.8921,16645.8828,2272.4567,361.867,0.026969
75,46,46,0,868.1257,102.6012,1,653.2503,0,0.0,0.0,3596.5737,64,22832.3006,17118.2275,2347.4995,372.1354,0.026507
76,47,47,1,883.3827,104.3734,2,642.7642,0,0.0,0.0,3778.1427,66,23576.6016,17681.7276,2351.7313,376.207,0.026416
77,49,49,2,909.1838,108.5011,1,675.7949,0,0.0,0.0,3865.504,67,24254.1568,18181.5122,2452.1406,371.0513,0.029586
78,49,49,0,927.6449,110.477,5,593.2421,0,0.0,0.0,4285.9213,72,25253.2031,18913.7514,2298.5304,385.9949,0.02605
79,49,49,0,955.6774,119.9773,0,677.3457,0,0.0,0.0,4285.9213,72,25856.1397,19303.4405,2511.778,393.9478,0.025766
80,49,49,0,965.7014,119.9773,0,737.2591,0,0.0,0.0,4285.9213,72,26456.8411,19745.2492,2670.6707,402.9643,0.025464
81,49,49,0,976.8222,119.9773,0,780.7485,0,0.0,0.0,4285.9213,72,27056.4269,20221.7111,2793.7946,412.688,0.025154
82,49,49,0,988.6129,119.9773,0,813.4094,0,0.0,0.0,4285.9213,72,27655.5759,20721.3047,2893.35,422.8838,0.024844
83,49,49,0,1000.7899,119.9773,0,838.9147,0,0.0,0.0,4285.9213,72,28254.6753,21236.4116,2977.3424,433.3962,0.024538
84,50,50,1,1015.4038,119.9773,1,833.6471,0,0.0,0.0,4379.7332,73,28959.7263,21834.7608,2995.2322,436.6952,0.024758
85,51,51,1,1037.3273,121.938,4,741.4874,0,0.0,0.0,4778.142,77,29980.5106,22635.5565,2821.8121,443.8344,0.024311
86,52,52,1,1068.6162,130.2132,1,801.8073,0,0.0,0.0,4811.7641,78,30662.6921,23123.9377,2986.9903,444.6911,0.025088
87,53,53,1,1085.7415,130.9146,1,827.442,0,0.0,0.0,4911.3285,79,31415.2999,23694.9006,3074.0708,447.0736,0.025226
88,55,55,2,1109.4695,132.9652,3,794.2641,0,0.0,0.0,5201.9915,82,32380.9902,24419.4562,3034.5425,443.9901,0.025258
89,55,55,0,1140.7725,138.9028,1,833.5626,0,0.0,0.0,5307.9308,83,33165.3464,24980.1089,3152.3067,454.1838,0.024739
90,55,55,0,1155.9893,141.0472,5,743.1757,0,0.0,0.0,5798.6638,88,34337.9592,25826.0739,2988.2215,469.565,0.023692
91,56,56,1,1184.3747,150.9995,4,772.9142,0,0.0,0.0,6037.6848,92,35292.6548,26447.9609,3087.0091,472.285,0.023641
92,56,56,0,1206.88,155.8561,0,871.7231,0,0.0,0.0,6037.6848,92,36011.0515,26917.0785,3336.2883,480.6621,0.023415
93,56,56,0,1217.8349,155.8561,0,941.3358,0,0.0,0.0,6037.6848,92,36725.8161,27446.4265,3521.7048,490.1148,0.023174
94,56,56,0,1229.9529,155.8561,0,991.6296,0,0.0,0.0,6037.6848,92,37438.161,28015.4812,3664.995,500.2765,0.022927
95,57,57,1,1245.0147,155.8561,1,998.8533,0,0.0,0.0,6145.0871,93,38268.2218,28692.7808,3715.354,503.3821,0.02311
96,57,57,0,1266.0816,157.949,1,1007.2771,0,0.0,0.0,6251.6014,94,39095.9351,29361.3184,3768.0154,515.1108,0.022649
97,57,57,0,1282.7639,160.0013,1,1016.5541,0,0.0,0.0,6362.086,95,39931.6737,30031.8627,3822.725,526.8748,0.022318
98,57,57,0,1298.4483,162.1063,0,1062.1624,0,0.0,0.0,6362.086,95,40660.003,30626.3296,3956.5874,537.304,0.022092
99,57,57,0,1311.3529,162.1063,0,1096.5733,0,0.0,0.0,6362.086,95,41386.4122,31243.318,4066.0082,548.1284,0.021867
100,58,58,1,1326.8021,162.1063,1,1090.7129,0,0.0,0.0,6477.5382,96,42238.6857,31962.5585,4088.589,551.0786,0.022059
101,58,58,0,1348.3564,164.2231,2,1048.9552,0,0.0,0.0,6723.9726,98,43220.8372,32754.0477,4032.8168,564.725,0.021533
102,58,58,0,1368.1743,168.7386,0,1104.3027,0,0.0,0.0,6723.9726,98,43966.1901,33343.5489,4188.6686,574.8888,0.021334
103,63,63,5,1391.7487,168.7386,2,1083.0752,0,0.0,0.0,6976.7921,100,45021.5584,34177.852,4181.9143,542.5056,0.029002
104,64,64,1,1426.1037,173.2877,1,1109.9141,0,0.0,0.0,7094.5896,101,45925.378,34872.8424,4277.946,544.8882,0.027895
105,64,64,0,1448.4206,175.3931,6,984.1615,0,0.0,0.0,7681.2774,107,47296.7941,35894.5267,4040.99,560.852,0.022495
106,64,64,0,1491.0451,185.8835,1,1058.0947,0,0.0,0.0,7802.7812,108,48240.8373,36516.2602,4241.7958,570.5666,0.022118
107,66,66,2,1510.8989,188.0589,2,1080.4557,0,0.0,0.0,8048.3073,110,49333.9388,37284.3724,4331.2591,564.9147,0.02259
108,66,66,0,1540.381,192.4137,3,1061.571,0,0.0,0.0,8410.5214,113,50540.9797,38130.0361,4330.4222,577.7278,0.021882
