# Historiques d'entités surveillées (snapshots toutes les freq_snapshot étapes)
entity_id,step,alive,creation_step,actif_liquide,actif_prete,actif_endoinvesti,actif_exoinvesti,actif_total,passif_inne,passif_endoinvesti,passif_exoinvesti,passif_credit_detenu,passif_total,extraction,interest_received,interest_paid,depreciation
3,500,1,0,203.41604,73.976861,133.337555,0.215344,410.945799,190.0,133.337555,0.215344,73.976861,323.552898,798.510673,164.673912,150.05279,709.340724
3,550,1,0,198.248568,24.15704,91.589153,43.365417,357.360179,190.0,91.589153,43.365417,24.15704,324.954571,861.883051,79.917289,274.29932,684.256404
3,600,1,0,192.216544,1.1e-05,31.757786,26.373573,250.347914,190.0,31.757786,26.373573,1.1e-05,248.131359,833.514805,15.653228,491.700197,415.276326
3,650,0,0,189.943708,1.1e-05,13.830451,72.328634,276.102803,190.0,13.830451,72.328634,1.1e-05,276.159085,255.78565,0.0,209.959622,66.026199
3,700,0,0,189.943708,1.1e-05,13.830451,72.328634,276.102803,190.0,13.830451,72.328634,1.1e-05,276.159085,0.0,0.0,0.0,0.0
3,750,0,0,189.943708,1.1e-05,13.830451,72.328634,276.102803,190.0,13.830451,72.328634,1.1e-05,276.159085,0.0,0.0,0.0,0.0
3,800,0,0,189.943708,1.1e-05,13.830451,72.328634,276.102803,190.0,13.830451,72.328634,1.1e-05,276.159085,0.0,0.0,0.0,0.0
3,850,0,0,189.943708,1.1e-05,13.830451,72.328634,276.102803,190.0,13.830451,72.328634,1.1e-05,276.159085,0.0,0.0,0.0,0.0
3,900,0,0,189.943708,1.1e-05,13.830451,72.328634,276.102803,190.0,13.830451,72.328634,1.1e-05,276.159085,0.0,0.0,0.0,0.0
3,950,0,0,189.943708,1.1e-05,13.830451,72.328634,276.102803,190.0,13.830451,72.328634,1.1e-05,276.159085,0.0,0.0,0.0,0.0
4,0,1,0,196.381908,7.303265,6.381908,0.0,210.067081,190.0,6.381908,0.0,7.303265,196.381908,12.188971,0.0,0.0,2.12189
4,50,1,0,204.449345,29.630727,142.722437,0.0,376.802509,190.0,142.722437,0.0,29.630727,332.722437,742.649575,41.36018,0.0,617.274327
4,100,1,0,206.82799,142.778124,133.020108,0.0,482.626221,190.0,133.020108,0.0,142.778124,323.020108,780.798412,94.737084,0.0,769.711784
4,150,1,0,213.477461,292.460501,197.431183,0.0,703.369144,190.0,197.431183,0.0,292.460501,387.431183,843.682643,293.3819,0.0,916.32162
4,200,1,0,218.112029,419.215007,246.423107,0.0,883.750143,190.0,246.423107,0.0,419.215007,436.423107,949.70496,471.396734,0.0,1218.393233
4,250,1,0,217.654463,780.697932,252.423302,0.0,1250.775698,190.0,252.423302,0.0,780.697932,442.423302,971.468149,716.724021,0.0,1299.587505
4,300,1,0,227.326744,693.094951,325.732619,0.0,1246.154315,190.0,325.732619,0.0,693.094951,515.732619,1098.473152,964.55804,0.0,1753.303817
4,350,1,0,224.201819,853.844864,301.717831,0.0,1379.764514,190.0,301.717831,0.0,853.844864,491.717831,1115.474899,916.694504,0.0,1622.328073
4,400,1,0,218.632406,703.619016,307.871085,0.0,1230.122507,190.0,307.871085,0.0,703.619016,497.871085,1071.932864,847.313102,0.0,1607.344407
4,450,1,0,223.888257,582.107865,315.74397,0.0,1121.740092,190.0,315.74397,0.0,582.107865,505.74397,1099.025654,884.929682,0.0,1593.878034
4,500,1,0,212.271029,242.795102,218.295479,3.091343,676.452954,190.0,218.295479,3.091343,242.795102,411.386822,1030.754163,464.349199,21.43862,1339.727666
4,550,1,0,190.0,309.49479,150.823542,5.440003,655.758336,190.0,150.823542,5.440003,309.49479,346.263546,932.853642,272.796654,51.564028,1037.992795
4,600,1,0,201.056213,281.598847,156.733227,19.85155,659.239837,190.0,156.733227,19.85155,281.598847,366.584777,956.803246,286.7059,80.867052,1037.502343
4,650,1,0,203.073703,255.648304,134.270566,0.437058,593.429631,190.0,134.270566,0.437058,255.648304,324.707624,932.897936,320.151777,175.961652,1000.842777
4,700,1,0,203.507743,171.325191,138.17068,1.046993,514.050608,190.0,138.17068,1.046993,171.325191,329.217673,801.021127,334.884838,212.096006,806.402359
4,750,1,0,202.008706,172.516425,101.353653,0.005396,475.884179,190.0,101.353653,0.005396,172.516425,291.359049,699.917907,228.007428,225.319896,587.485619
4,800,1,0,199.971613,95.272255,103.111395,3.234156,401.589419,190.0,103.111395,3.234156,95.272255,296.345551,727.034601,174.538751,242.870723,616.078876
4,850,1,0,198.337931,135.913938,72.834602,28.344446,435.430917,190.0,72.834602,28.344446,135.913938,291.179047,725.893817,158.726369,338.564888,484.45737
4,900,1,0,190.554058,29.662786,23.212107,75.359448,318.788399,190.0,23.212107,75.359448,29.662786,288.571555,754.398746,86.640385,488.442344,388.155759
4,950,0,0,189.645326,29.662786,17.143972,54.937037,291.389122,190.0,17.143972,54.937037,29.662786,262.081009,43.073319,2.357156,40.308102,12.099241
5,0,1,0,201.462853,0.0,11.462853,19.814087,232.739794,190.0,11.462853,19.814087,0.0,221.276941,15.076472,0.0,0.0,2.150765
5,50,1,0,206.266206,0.0,160.920595,0.262813,367.449613,190.0,160.920595,0.262813,0.0,351.183408,961.935869,0.0,60.653971,747.020804
5,100,1,0,205.665105,0.0,157.134542,0.001354,362.801002,190.0,157.134542,0.001354,0.0,347.135897,965.900606,0.0,63.080344,907.207415
5,150,1,0,204.874541,0.0,152.233011,7e-06,357.107558,190.0,152.233011,7e-06,0.0,342.233018,936.277144,0.0,63.080344,878.888897
5,200,1,0,190.0,81.953485,133.884272,0.0,405.837757,190.0,133.884272,0.0,81.953485,323.884272,846.717261,73.553573,63.080344,808.460284
5,250,1,0,206.331662,141.448709,134.866199,0.0,482.646571,190.0,134.866199,0.0,141.448709,324.866199,797.548322,143.148983,63.080344,770.954919
5,300,1,0,205.066058,151.182904,114.414602,0.0,470.663564,190.0,114.414602,0.0,151.182904,304.414602,769.800189,152.852788,63.080344,752.773096
5,350,1,0,199.256693,262.86535,108.092721,0.0,570.214764,190.0,108.092721,0.0,262.86535,298.092721,766.770211,241.290921,63.080344,763.123921
5,400,1,0,208.383164,244.31456,158.638862,2.351871,613.688457,190.0,158.638862,2.351871,244.31456,350.990733,801.19854,305.3111,75.756453,821.754005
5,450,1,0,210.141701,295.715355,190.154558,0.012121,696.023735,190.0,190.154558,0.012121,295.715355,380.166679,826.099733,394.803249,90.637104,927.601495
5,500,1,0,205.821732,194.549329,151.714779,16.286041,568.371881,190.0,151.714779,16.286041,194.549329,358.00082,810.024897,356.467091,93.454723,896.088358
5,550,1,0,201.026793,169.946131,112.812167,0.083935,483.869026,190.0,112.812167,0.083935,169.946131,302.896102,800.930154,215.354615,118.813297,822.460809
5,600,1,0,200.194896,114.003625,117.78718,12.475444,444.461145,190.0,117.78718,12.475444,114.003625,320.262625,777.867674,169.21928,119.134938,766.184683
5,650,1,0,203.331591,133.316004,112.089762,13.770375,462.507733,190.0,112.089762,13.770375,133.316004,315.860138,760.318718,142.57102,141.049881,671.622087
5,700,1,0,200.689246,45.966141,87.516979,42.247361,376.419727,190.0,87.516979,42.247361,45.966141,319.76434,768.825768,88.598869,152.331598,679.311065
