step,volume_joules,nb_entites,ratio_destruction
652,158.5802,1,0.250888
653,485.3336,3,1.0
657,165.2479,1,0.50839
658,166.3066,1,0.509822
659,166.5765,1,0.513201
660,162.1638,1,0.25629
661,478.5366,3,0.751872
662,162.0754,1,0.337524
663,329.18,2,0.507856
664,331.1965,2,0.675585
665,164.6148,1,1.0
667,166.1797,1,0.509814
668,166.242,1,0.51213
669,163.0178,1,1.0
671,160.6653,1,0.501331
672,166.3795,1,0.512833
673,162.3278,1,1.0
676,327.7828,2,1.0
678,164.1006,1,1.0
680,161.5519,1,0.504788
681,163.3107,1,1.0
683,330.9468,2,0.676772
684,162.3261,1,0.254898
685,487.6229,3,0.754444
686,163.795,1,1.0
688,166.3941,1,0.343192
689,329.9935,2,0.674569
690,164.9614,1,0.256971
691,493.3565,3,1.0
694,164.5334,1,0.340791
695,329.6563,2,1.0
697,161.1859,1,1.0
699,165.8313,1,0.207346
700,653.1275,4,1.0
702,494.5689,3,0.758917
703,160.1485,1,0.502391
704,163.5424,1,1.0
706,159.9103,1,1.0
708,489.9669,3,1.0
715,498.5949,3,0.757004
716,166.7825,1,1.0
718,324.8459,2,0.669712
719,167.3099,1,1.0
722,490.0583,3,1.0
726,322.7017,2,0.669976
727,164.3629,1,0.34392
728,318.7137,2,0.668586
729,162.0444,1,1.0
731,163.5016,1,1.0
733,485.0706,3,0.605147
734,325.4722,2,1.0
737,813.7984,5,0.836783
738,163.7983,1,0.509968
739,160.8089,1,0.501657
740,166.1481,1,0.513155
741,161.1848,1,1.0
743,489.1658,3,0.606885
744,326.2231,2,0.50776
745,324.8593,2,0.50724
746,323.1742,2,0.671859
747,161.6552,1,0.505903
748,161.9245,1,1.0
750,159.0742,1,1.0
752,166.0615,1,1.0
754,164.5535,1,0.506995
755,166.6829,1,0.51209
756,164.13,1,1.0
760,160.2271,1,1.0
762,322.8657,2,0.670154
763,164.2525,1,0.510584
764,160.9574,1,0.502636
765,165.0427,1,1.0
768,492.0865,3,0.757018
769,162.0911,1,1.0
771,322.8724,2,0.670971
772,162.8146,1,0.254869
773,490.992,3,0.50995
774,481.4686,3,0.754751
775,158.5159,1,0.501045
776,161.7954,1,0.506143
777,161.8148,1,0.33766
778,327.599,2,1.0
780,490.69,3,1.0
782,159.284,1,0.336645
783,319.5042,2,0.5003
784,331.6045,2,0.679298
785,158.806,1,1.0
791,325.3769,2,1.0
793,331.4205,2,1.0
795,159.1652,1,0.166948
796,820.1637,5,1.0
798,325.4358,2,0.504108
799,333.8464,2,1.0
801,324.6125,2,0.506695
802,324.4541,2,0.290518
803,816.3209,5,0.838477
804,160.4126,1,1.0
806,162.8927,1,1.0
808,164.9317,1,1.0
811,159.4091,1,1.0
813,159.9213,1,1.0
815,490.0997,3,0.607951
816,324.4542,2,1.0
819,323.8887,2,0.669424
820,166.5907,1,1.0
823,164.3611,1,0.511355
824,159.9881,1,1.0
826,162.6215,1,1.0
828,325.3907,2,1.0
833,321.55,2,0.671365
834,160.7593,1,0.502676
835,164.5322,1,1.0
837,328.4816,2,0.509573
838,324.4888,2,0.6733
839,161.0034,1,0.504268
840,162.7933,1,0.255903
841,484.9739,3,0.754899
842,161.0059,1,1.0
844,652.1625,4,1.0
846,159.447,1,1.0
849,161.2679,1,0.336547
850,328.6864,2,0.672933
851,166.1955,1,0.510319
852,165.505,1,0.511212
853,162.5365,1,0.507621
854,161.3451,1,0.501886
855,167.048,1,1.0
857,321.1176,2,0.672211
858,158.9472,1,0.501667
859,161.9207,1,0.255117
860,483.7969,3,0.60564
861,322.0846,2,0.669246
862,164.8886,1,0.507974
863,166.1485,1,0.514101
864,159.9395,1,1.0
866,160.2754,1,0.335231
867,328.413,2,0.675593
868,161.5203,1,1.0
870,166.5274,1,0.512063
871,163.6727,1,0.509022
872,161.7965,1,1.0
874,163.0986,1,1.0
876,327.9808,2,1.0
878,325.3826,2,1.0
880,159.5733,1,1.0
882,166.5859,1,1.0
885,322.939,2,0.504361
886,327.446,2,0.671328
887,167.4445,1,0.345344
888,327.5049,2,1.0
890,167.0161,1,1.0
893,165.9166,1,0.510129
894,165.2135,1,0.342172
895,327.9738,2,1.0
897,165.9416,1,0.344698
898,323.091,2,1.0
900,163.1966,1,0.506864
901,163.9716,1,1.0
904,159.3403,1,1.0
906,322.7716,2,0.673177
907,159.2601,1,1.0
909,164.5974,1,0.510816
910,161.3453,1,0.337541
911,325.8485,2,0.675355
912,159.1318,1,0.499944
913,164.7703,1,0.51168
914,160.4535,1,1.0
916,159.886,1,1.0
918,325.8978,2,1.0
920,166.2831,1,0.345685
921,321.4685,2,1.0
923,166.879,1,1.0
925,162.0719,1,0.502758
926,167.4822,1,0.209802
927,645.8891,4,1.0
930,323.187,2,1.0
932,327.4711,2,0.508142
933,326.5493,2,0.670991
934,167.0737,1,0.515301
935,160.1947,1,0.502398
936,163.6933,1,1.0
938,163.1942,1,0.505263
939,166.3059,1,1.0
941,161.0146,1,0.252111
942,495.026,3,0.757074
943,164.1149,1,0.506523
944,166.4069,1,0.509247
945,167.5711,1,0.513707
946,163.5824,1,1.0
948,166.0335,1,0.514562
949,159.0979,1,0.503528
950,159.6467,1,0.336217
951,322.4012,2,0.669493
952,164.8473,1,1.0
955,163.1883,1,0.25491
956,493.3067,3,1.0
958,164.1516,1,1.0
961,162.6908,1,0.506127
962,163.878,1,0.507874
963,163.8914,1,0.343254
964,318.6818,2,1.0
966,162.2143,1,0.33928
967,323.8812,2,1.0
970,159.11,1,1.0
972,163.3013,1,0.33814
973,332.4316,2,0.676688
974,163.8424,1,1.0
977,164.2349,1,1.0
979,484.0485,3,1.0
983,163.0989,1,1.0
985,165.1558,1,1.0
988,491.0709,3,0.755073
989,165.0693,1,0.257609
990,490.2987,3,0.508934
991,484.3912,3,0.504896
992,488.657,3,1.0
994,653.6744,4,0.80464
995,163.8239,1,1.0
999,159.8613,1,1.0
