# Données détaillées de chaque cascade de faillites
step,nb_entites_faillie,volume_actifs_detruits,volume_creances_annulees,volume_passif_efface,actif_systeme_avant,passif_systeme_avant,liquidite_systeme_avant,nb_entites_avant,ratio_destruction,ratio_contagion,nb_contamines,nb_deja_fragiles,passif_median_failli
315,1,161.4036,0.0,168.6888,319.221,268.6888,250.5322,2,0.505617,0.0,0,1,168.6888
316,1,161.7131,0.0,168.7679,479.7714,368.7679,411.0036,3,0.337063,0.0,0,1,168.7679
317,2,329.0311,0.0,338.6262,487.0374,438.6262,348.4111,3,0.675577,0.0,0,2,169.6487
318,1,162.1979,0.0,168.8528,162.1979,168.8528,93.345,1,1.0,0.0,0,1,168.8528
320,2,327.1537,0.0,338.2523,327.1537,338.2523,188.9014,2,1.0,0.0,0,2,169.9016
322,2,322.1488,0.0,337.266,480.6102,437.266,343.3442,3,0.670291,0.0,0,2,169.0463
323,1,163.2789,0.0,169.0576,323.6218,269.0576,254.5641,2,0.504536,0.0,0,1,169.0576
324,1,167.513,0.0,169.9043,482.9988,369.9043,413.0946,3,0.346819,0.0,0,1,169.9043
325,2,323.2687,0.0,337.4686,799.7958,637.4686,662.3272,5,0.404189,0.0,0,2,168.7954
326,3,492.1938,0.0,507.6872,805.7441,707.6872,598.0569,5,0.610856,0.0,0,3,169.1683
327,2,318.7196,0.0,336.5976,318.7196,336.5976,182.122,2,1.0,0.0,0,2,168.4023
330,1,165.6553,0.0,169.52,165.6553,169.52,96.1353,1,1.0,0.0,0,1,169.52
335,1,161.3119,0.0,168.6981,319.1349,268.6981,250.4368,2,0.505466,0.0,0,1,168.6981
336,1,161.7343,0.0,168.7703,476.441,368.7703,407.6707,3,0.339464,0.0,0,1,168.7703
337,2,321.2529,0.0,337.118,321.2529,337.118,184.1349,2,1.0,0.0,0,2,168.5783
339,1,161.7496,0.0,168.7606,318.6522,268.7606,249.8916,2,0.507605,0.0,0,1,168.7606
340,1,159.5308,0.0,168.3562,632.3169,468.3562,563.9608,4,0.252296,0.0,0,1,168.3562
341,3,483.8973,0.0,506.0038,800.1355,706.0038,594.1317,5,0.604769,0.0,0,3,168.6516
342,2,324.7478,0.0,337.8072,324.7478,337.8072,186.9406,2,1.0,0.0,0,2,169.2361
344,1,159.5205,0.0,168.3182,476.6288,368.3182,408.3107,3,0.334685,0.0,0,1,168.3182
345,2,326.8268,0.0,338.1987,485.5204,438.1987,347.3216,3,0.673147,0.0,0,2,169.7043
346,1,163.8346,0.0,169.1621,641.8021,469.1621,572.64,4,0.255273,0.0,0,1,169.1621
347,3,495.7942,0.0,508.3354,495.7942,508.3354,287.4588,3,1.0,0.0,0,3,169.7112
349,1,167.3933,0.0,169.8907,485.8033,369.8907,415.9126,3,0.34457,0.0,0,1,169.8907
350,2,329.9035,0.0,338.7845,487.0609,438.7845,348.2763,3,0.677335,0.0,0,2,169.8115
351,1,160.2454,0.0,168.4708,320.0557,268.4708,251.5849,2,0.50068,0.0,0,1,168.4708
352,1,166.2163,0.0,169.6647,482.2634,369.6647,412.5988,3,0.344659,0.0,0,1,169.6647
353,2,324.4686,0.0,337.7212,324.4686,337.7212,186.7474,2,1.0,0.0,0,2,169.3316
355,2,329.6139,0.0,338.731,329.6139,338.731,190.8828,2,1.0,0.0,0,2,169.4272
357,1,166.6509,0.0,169.7341,325.5048,269.7341,255.7707,2,0.511977,0.0,0,1,169.7341
358,1,164.1461,0.0,169.2343,164.1461,169.2343,94.9118,1,1.0,0.0,0,1,169.2343
361,2,326.9931,0.0,338.2146,641.9115,538.2146,503.6969,4,0.509405,0.0,0,2,169.1177
362,2,321.9382,0.0,337.2133,478.9516,437.2133,341.7383,3,0.672173,0.0,0,2,168.9351
363,1,159.8694,0.0,168.406,159.8694,168.406,91.4634,1,1.0,0.0,0,1,168.406
365,1,163.163,0.0,169.0485,321.3919,269.0485,252.3434,2,0.507676,0.0,0,1,169.0485
366,1,162.5672,0.0,168.953,322.2204,268.953,253.2674,2,0.504522,0.0,0,1,168.953
367,1,165.9808,0.0,169.5939,323.7651,269.5939,254.1712,2,0.512658,0.0,0,1,169.5939
368,1,161.8067,0.0,168.753,161.8067,168.753,93.0538,1,1.0,0.0,0,1,168.753
370,1,162.2402,0.0,168.8676,640.3632,468.8676,571.4956,4,0.253357,0.0,0,1,168.8676
371,3,495.768,0.0,508.4053,495.768,508.4053,287.3626,3,1.0,0.0,0,3,169.6887
373,1,165.0889,0.0,169.436,165.0889,169.436,95.6528,1,1.0,0.0,0,1,169.436
377,1,163.3639,0.0,169.0869,163.3639,169.0869,94.277,1,1.0,0.0,0,1,169.0869
