step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,amortissement_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
152,0,165,0,30.4844,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
153,2,167,2,17.9749,0.0,0.0,0,152.3976,0,0.0,0.0,0,0,314.7951,352.3976,162.3976,176.1988,0.033853
154,0,167,0,23.7525,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
155,0,167,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
156,2,169,2,22.081,0.0,0.0,0,154.4301,0,0.0,0.0,0,0,318.8602,354.4301,164.4301,177.215,0.041468
157,3,172,3,59.4055,0.0,0.0,0,230.1028,2,0.0,0.0,0,0,475.2055,530.1028,245.1028,176.7009,0.037611
158,1,173,1,50.3779,0.0,0.0,0,77.0065,3,0.0,0.0,0,0,159.0129,177.0065,82.0065,177.0065,0.039908
159,0,173,0,13.9463,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
160,3,176,3,31.7416,0.0,0.0,0,230.9621,0,0.0,0.0,0,0,476.9242,530.9621,245.9621,176.9874,0.039761
161,4,180,4,81.1441,0.0,0.0,0,306.2278,3,0.0,0.0,0,0,632.4556,706.2278,326.2278,176.557,0.036531
162,2,182,2,70.5882,0.0,0.0,0,152.8034,4,0.0,0.0,0,0,315.6068,352.8034,162.8034,176.4017,0.035371
163,1,183,1,33.9941,0.0,0.0,0,76.2155,2,0.0,0.0,0,0,157.4311,176.2155,81.2155,176.2155,0.03398
164,1,184,1,21.7858,0.0,0.0,0,76.5846,1,0.0,0.0,0,0,158.1692,176.5846,81.5846,176.5846,0.036749
165,2,186,2,30.6452,0.0,0.0,0,152.3096,1,0.0,0.0,0,0,314.6193,352.3096,162.3096,176.1548,0.033523
166,1,187,1,35.5528,0.0,0.0,0,77.6755,2,0.0,0.0,0,0,160.3511,177.6755,82.6755,177.6755,0.044903
167,0,187,0,16.0726,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
168,2,189,2,18.1831,0.0,0.0,0,152.5006,0,0.0,0.0,0,0,315.0013,352.5006,162.5006,176.2503,0.034237
169,1,190,1,34.6514,0.0,0.0,0,76.9705,2,0.0,0.0,0,0,158.941,176.9705,81.9705,176.9705,0.039639
170,2,192,2,37.1199,0.0,0.0,0,154.8686,1,0.0,0.0,0,0,319.7373,354.8686,164.8686,177.4343,0.043105
171,2,194,2,48.5246,0.0,0.0,0,152.3521,2,0.0,0.0,0,0,314.7042,352.3521,162.3521,176.176,0.033682
172,3,197,3,55.4219,0.0,0.0,0,231.0304,2,0.0,0.0,0,0,477.0608,531.0304,246.0304,177.0101,0.039932
173,4,201,4,84.9092,0.0,0.0,0,307.9576,3,0.0,0.0,0,0,635.9152,707.9576,327.9576,176.9894,0.03978
174,3,204,3,85.8392,0.0,0.0,0,229.8642,4,0.0,0.0,0,0,474.7284,529.8642,244.8642,176.6214,0.037015
175,1,205,1,50.853,0.0,0.0,0,77.4668,3,0.0,0.0,0,0,159.9335,177.4668,82.4668,177.4668,0.043347
176,2,207,2,35.9044,0.0,0.0,0,153.7112,1,0.0,0.0,0,0,317.4223,353.7112,163.7112,176.8556,0.038777
177,1,208,1,36.883,0.0,0.0,0,76.4436,2,0.0,0.0,0,0,157.8873,176.4436,81.4436,176.4436,0.035692
178,2,210,2,35.2537,0.0,0.0,0,154.7138,1,0.0,0.0,0,0,319.4276,354.7138,164.7138,177.3569,0.042525
179,0,210,0,30.1646,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
180,2,212,2,18.6522,0.0,0.0,0,152.7329,0,0.0,0.0,0,0,315.4657,352.7329,162.7329,176.3664,0.035105
181,1,213,1,35.8664,0.0,0.0,0,77.225,2,0.0,0.0,0,0,159.45,177.225,82.225,177.225,0.041542
182,0,213,0,14.7562,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
183,0,213,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
184,1,214,1,11.4336,0.0,0.0,0,77.4096,0,0.0,0.0,0,0,159.8193,177.4096,82.4096,177.4096,0.042921
185,0,214,0,15.38,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
186,0,214,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
187,0,214,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
