step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,amortissement_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
69,238,238,1,4317.1582,177.4493,0.0,2,3670.0464,0,0.0,0.0,6594.1939,270,90570.7564,80306.5162,48890.0464,337.4223,0.026888
70,239,239,1,4337.6814,178.9652,0.0,0,3741.7253,0,0.0,0.0,6594.1939,270,91065.509,80729.5898,49151.7253,337.7807,0.026865
71,240,240,1,4353.9101,178.9652,0.0,7,3675.0276,0,0.0,0.0,6812.7176,277,91768.9275,81281.1823,49275.0276,338.6716,0.026787
72,244,244,4,4418.6054,184.6756,0.0,2,3764.9594,0,0.0,0.0,6871.4956,279,92933.2564,82296.8014,50124.9594,337.282,0.02687
73,245,245,1,4442.8152,186.0668,0.0,4,3781.2537,0,0.0,0.0,6979.0849,283,93542.3029,82781.9643,50331.2537,337.8856,0.026872
74,250,250,5,4527.1807,188.8419,0.0,7,3796.8265,0,0.0,0.0,7185.282,290,95093.9,84111.7915,51296.8265,336.4472,0.027027
75,252,252,2,4572.7586,194.1106,0.0,3,3874.3068,0,0.0,0.0,7263.5576,293,95921.0592,84783.1947,51754.3068,336.4412,0.027068
76,254,254,2,4603.7183,196.1055,0.0,0,3965.2225,0,0.0,0.0,7263.5576,293,96666.8778,85438.0977,52225.2225,336.3705,0.02702
77,257,257,3,4649.934,196.1055,0.0,22,3732.397,0,0.0,0.0,7869.1685,315,98229.8613,86628.2958,52562.397,337.0751,0.026954
78,258,258,1,4686.5721,211.592,0.0,8,3834.7467,0,0.0,0.0,8054.1546,323,98947.1003,87058.199,52854.7467,337.4349,0.026953
79,260,260,2,4721.0433,216.3607,0.0,1,3985.7246,0,0.0,0.0,8078.7374,324,99709.1485,87644.6865,53385.7246,337.0949,0.026966
80,262,262,2,4753.9609,216.956,0.0,20,3790.1498,0,0.0,0.0,8672.7265,344,101047.233,88584.3568,53570.1498,338.1082,0.026915
81,262,262,0,4773.0163,232.038,0.0,1,3973.1016,0,0.0,0.0,8706.2578,345,101389.9133,88710.554,53753.1016,338.5899,0.026885
82,268,268,6,4855.3412,232.818,0.0,4,4095.9198,0,0.0,0.0,8804.7765,349,103052.6334,90151.9371,55015.9198,336.3878,0.026988
83,269,269,1,4879.4603,235.4006,0.0,19,3931.7546,0,0.0,0.0,9325.6937,368,104128.8634,90871.4152,55041.7546,337.812,0.026919
84,271,271,2,4923.4966,248.9905,0.0,5,4065.298,0,0.0,0.0,9466.6963,373,105013.5686,91481.5743,55555.298,337.5704,0.026927
85,274,274,3,4974.6169,252.6794,0.0,1,4214.9987,0,0.0,0.0,9495.3146,374,106006.3472,92296.0339,56274.9987,336.8468,0.026992
86,275,275,1,4994.2515,253.4314,0.0,5,4220.137,0,0.0,0.0,9659.5983,379,106726.5865,92846.8512,56470.137,337.6249,0.026936
87,278,278,3,5046.5642,257.608,0.0,1,4320.5344,0,0.0,0.0,9694.0638,380,107726.7641,93712.1659,57140.5344,337.0941,0.026971
88,280,280,2,5087.4033,258.4296,0.0,7,4297.6891,0,0.0,0.0,9900.3439,387,108704.9515,94506.9185,57497.6891,337.5247,0.026989
89,281,281,1,5116.9012,263.8531,0.0,13,4209.0971,0,0.0,0.0,10278.5941,400,109641.2652,95153.574,57599.0971,338.6248,0.026957
