step,volume_joules,nb_entites,ratio_destruction
733,480.0618,2,0.001431
734,255.2849,1,0.000762
735,545.8215,2,0.001628
736,951.5558,4,0.002843
737,543.0189,2,0.001622
738,506.9778,2,0.001521
739,1430.5354,5,0.00428
740,902.2403,3,0.002723
741,1394.3308,5,0.004218
742,673.0507,2,0.002051
744,654.0493,2,0.001986
745,1029.2997,4,0.003131
746,501.2471,2,0.001536
747,277.769,1,0.000852
748,1460.4575,5,0.00448
751,740.6895,3,0.002265
753,743.2622,3,0.002279
754,785.9142,3,0.00242
755,540.4876,2,0.001674
756,984.8131,4,0.003047
757,1015.7831,4,0.003164
758,489.3492,2,0.00153
759,243.8506,1,0.000761
760,487.7173,2,0.001514
761,523.0013,2,0.001612
763,570.0458,2,0.001749
765,314.8008,1,0.000959
766,1038.5024,4,0.003147
767,1186.3058,4,0.003622
768,322.298,1,0.000984
770,842.3969,3,0.002538
771,575.7457,2,0.001739
772,248.106,1,0.000749
773,477.8843,2,0.001439
775,1378.378,5,0.00412
776,553.4572,2,0.001664
778,478.4417,2,0.001439
779,454.8824,2,0.001372
780,252.8629,1,0.000759
781,841.86,3,0.002518
783,549.3957,2,0.001637
784,589.7692,2,0.001755
785,1207.5256,4,0.0036
786,1221.5848,4,0.003638
787,818.1396,3,0.002459
788,570.8945,2,0.001708
789,540.0037,2,0.001622
790,1025.6801,4,0.003091
791,1111.0202,4,0.003363
792,1095.5649,4,0.00334
794,982.1402,4,0.002991
795,813.2199,3,0.002489
796,840.857,3,0.002563
797,1052.8401,4,0.003225
799,1039.7359,4,0.003201
800,770.9194,3,0.002376
801,246.0695,1,0.000757
802,850.3549,3,0.002601
804,859.3394,3,0.002625
805,362.1145,1,0.001113
806,821.9103,3,0.00251
808,526.7887,2,0.001603
809,242.7572,1,0.00074
810,897.1599,3,0.002725
811,1033.7171,4,0.003164
812,1217.5157,4,0.003725
813,1642.7699,6,0.005046
816,281.6108,1,0.000859
817,921.7858,3,0.002787
818,648.1062,2,0.001964
819,553.4471,2,0.001679
820,631.9319,2,0.001902
821,1169.5387,4,0.003524
823,1592.9974,5,0.004817
824,1385.5832,5,0.004233
825,1204.5469,4,0.003722
826,327.9884,1,0.001022
827,548.5341,2,0.001694
828,515.3564,2,0.001587
829,1088.5769,4,0.00336
830,741.3792,3,0.002309
831,545.6749,2,0.001695
832,1023.859,4,0.003175
833,947.4994,3,0.002954
834,570.5511,2,0.001795
835,316.5477,1,0.000999
836,276.86,1,0.000866
837,1177.0955,4,0.003662
838,316.1766,1,0.00099
839,1058.1076,4,0.003308
840,1217.7855,4,0.003825
841,582.6881,2,0.001843
842,839.8018,3,0.002643
843,1068.025,4,0.003383
844,1348.678,5,0.004297
845,1326.8095,5,0.004281
846,883.3691,3,0.002874
848,232.0985,1,0.00075
849,235.6821,1,0.00076
850,1512.0912,5,0.00483
851,266.4829,1,0.00086
852,501.4358,2,0.001617
853,800.5111,3,0.002573
854,600.8834,2,0.001944
855,1006.4009,4,0.003273
856,919.8164,3,0.003002
857,267.1059,1,0.000878
858,253.3686,1,0.000828
859,579.1234,2,0.001882
860,923.9683,3,0.003004
861,513.8281,2,0.001677
862,530.0911,2,0.001729
863,1191.634,4,0.003867
864,836.523,3,0.002741
865,881.7889,3,0.002879
866,783.8829,3,0.002566
867,1244.953,4,0.004082
868,819.8439,3,0.002715
869,601.8646,2,0.001986
870,279.1602,1,0.000926
871,621.3092,2,0.002034
872,975.4159,4,0.003197
873,290.2442,1,0.000957
874,761.0102,3,0.002491
876,1186.8681,4,0.003875
877,1464.1872,5,0.00479
878,580.5985,2,0.001914
879,1513.3296,5,0.004998
880,565.8514,2,0.001882
881,605.9719,2,0.002022
882,924.818,3,0.003075
