# Indicateurs agrégés du système à chaque pas
step,nb_entites,nb_prets,nb_masses_faillite,actif_total,passif_total,liquidite_totale,volume_prets,levier_systeme,ratio_liquidite,densite_financiere,concentration_prets,nb_faillites,volume_faillites
98,57,393,0,49682.012,28455.6955,3395.3314,18115.9851,0.572757,0.11932,0.364639,0.003054,0,0.0
99,57,398,0,50737.0119,28982.5772,3484.1926,18555.2421,0.571231,0.120217,0.365714,0.003027,0,0.0
100,58,407,0,52166.5897,29701.2546,3397.3619,19357.9731,0.569354,0.114384,0.37108,0.002977,0,0.0
101,58,411,0,53114.8564,30111.02,3615.3681,19678.4683,0.566904,0.120068,0.370489,0.002949,0,0.0
102,58,419,0,54492.8493,30798.157,3552.7935,20431.8989,0.565178,0.115357,0.374946,0.002906,0,0.0
103,63,428,0,55892.3198,31455.5634,3607.8172,21143.9392,0.562789,0.114696,0.378298,0.002845,0,0.0
104,64,429,0,56676.3125,31798.1437,3953.6016,21244.5672,0.561048,0.124334,0.37484,0.002841,0,0.0
105,64,434,0,57879.3571,32478.26,3946.0729,21775.0242,0.561137,0.121499,0.376214,0.002824,0,0.0
106,64,443,0,59466.7601,33293.5626,3812.0862,22681.1113,0.559868,0.114499,0.381408,0.002785,0,0.0
107,66,461,0,61272.6501,34107.8912,3723.1485,23771.6103,0.556658,0.109158,0.387964,0.00268,0,0.0
108,66,462,0,62059.6415,34350.4552,4194.8889,23844.2974,0.553507,0.12212,0.384216,0.002673,0,0.0
109,67,471,0,63746.7441,35234.6577,4033.4845,24813.6019,0.552729,0.114475,0.389253,0.002638,0,0.0
110,68,478,0,65104.1569,35835.8342,4172.7413,25435.5815,0.550438,0.11644,0.390691,0.002599,0,0.0
111,68,480,0,66058.5134,36282.7091,4457.0942,25658.7102,0.549251,0.122843,0.388424,0.002591,0,0.0
112,69,486,0,67516.7665,37079.6224,4404.9409,26377.2032,0.549191,0.118797,0.390676,0.002577,0,0.0
113,69,488,0,68512.9877,37588.6852,4635.3386,26633.9639,0.548636,0.123317,0.388743,0.002574,0,0.0
114,69,489,0,69383.56,38124.249,4836.5927,26767.7183,0.549471,0.126864,0.385793,0.002573,0,0.0
115,69,495,0,70902.532,39021.4993,4672.2905,27553.7423,0.550354,0.119736,0.388614,0.002565,0,0.0
116,70,502,0,72539.7769,39838.5542,4609.1309,28442.0918,0.549196,0.115695,0.39209,0.00255,0,0.0
117,71,514,0,74464.2511,40707.4845,4504.8759,29606.8907,0.546672,0.110665,0.397599,0.002486,0,0.0
118,72,527,0,76287.8526,41429.6504,4561.0474,30657.1548,0.54307,0.110091,0.401862,0.002411,0,0.0
119,72,539,0,78083.73,42125.688,4637.8882,31680.1538,0.539494,0.110096,0.40572,0.002345,0,0.0
120,73,551,0,79909.8246,42836.3781,4719.4212,32719.0253,0.536059,0.110173,0.409449,0.002283,0,0.0
121,73,556,0,81144.2699,43273.4015,5067.2708,33168.5976,0.53329,0.117099,0.408761,0.002259,0,0.0
122,73,557,0,82055.4383,43709.763,5410.5301,33300.1451,0.532686,0.123783,0.405825,0.002257,0,0.0
123,74,561,0,83438.1816,44512.6402,5397.4756,33898.0658,0.53348,0.121257,0.406266,0.002255,0,0.0
124,75,565,0,84807.6015,45254.005,5455.1801,34473.4165,0.533608,0.120546,0.40649,0.002251,0,0.0
125,77,570,0,86349.0048,46071.0513,5463.0767,35199.8767,0.533545,0.118579,0.407647,0.002247,0,0.0
126,80,576,0,88012.3209,46910.1008,5486.5601,36015.66,0.532995,0.116959,0.409212,0.002236,0,0.0
127,81,578,0,89185.0325,47471.6639,5784.1967,36334.1719,0.532283,0.121845,0.407402,0.002235,0,0.0
128,81,579,0,90188.5526,48062.2177,6039.9869,36491.348,0.532908,0.12567,0.404612,0.002235,0,0.0
129,82,580,0,91213.2353,48761.531,6198.8967,36662.8076,0.534588,0.127127,0.401946,0.002236,0,0.0
130,83,582,0,92418.2585,49581.5638,6241.2506,37010.4442,0.536491,0.125878,0.400467,0.002238,0,0.0
131,83,588,0,94333.3425,50694.134,5982.4608,38071.7477,0.537394,0.118011,0.403587,0.002245,0,0.0
132,83,604,0,96916.6566,51926.0092,5616.9497,39788.6978,0.53578,0.108172,0.410546,0.002195,0,0.0
133,83,621,0,99156.6242,52727.7243,5694.5883,41149.3115,0.531762,0.108,0.414993,0.00213,0,0.0
134,83,634,0,101311.8847,53481.6784,5820.2852,42424.9211,0.527891,0.108828,0.418756,0.002077,0,0.0
135,84,647,0,103494.4697,54276.1304,5921.2521,43717.0873,0.524435,0.109095,0.42241,0.002026,0,0.0
136,84,651,0,104784.1633,54666.4249,6418.1304,44119.608,0.521705,0.117405,0.421052,0.002011,0,0.0
137,84,654,0,106129.2529,55312.032,6650.1486,44587.0724,0.521176,0.12023,0.42012,0.002005,0,0.0
138,86,656,0,107392.6782,56008.3219,6859.9701,44954.3862,0.521528,0.122481,0.418598,0.002006,0,0.0
139,86,657,0,108475.7185,56677.2525,7076.274,45152.1919,0.522488,0.124852,0.416242,0.002008,0,0.0
140,87,658,0,109572.9508,57424.0358,7226.0827,45357.8323,0.524071,0.125837,0.413951,0.00201,0,0.0
141,88,667,0,112130.1626,58875.0984,6675.0726,47019.9917,0.52506,0.113377,0.419334,0.002012,0,0.0
142,88,669,0,113354.0257,59349.9851,7107.9732,47336.0675,0.523581,0.119764,0.417595,0.002009,0,0.0
143,88,679,0,115856.4311,60594.6654,6762.0048,48939.7609,0.523015,0.111594,0.422417,0.00199,0,0.0
144,90,692,0,118390.0585,61610.8936,6686.7466,50542.4184,0.520406,0.108532,0.426914,0.001949,0,0.0
145,90,704,0,120737.2928,62436.7138,6789.2924,51961.2866,0.517129,0.108739,0.430367,0.001907,0,0.0
146,90,719,0,123183.98,63306.8505,6850.0803,53477.0492,0.513921,0.108204,0.434123,0.001862,0,0.0
147,90,731,0,125569.7439,64129.9858,6959.3404,54930.4177,0.510712,0.108519,0.437449,0.001823,0,0.0
148,93,733,0,126793.7497,64446.1589,7625.6428,55186.948,0.508276,0.118326,0.43525,0.001817,0,0.0
149,95,734,0,127932.363,65033.9029,8009.1625,55364.2976,0.508346,0.123154,0.432762,0.001816,0,0.0
150,99,737,0,129535.5064,66009.0936,8041.5651,55979.8477,0.509583,0.121825,0.432158,0.001817,0,0.0
151,101,745,0,132217.0115,67445.3631,7609.5571,57667.0913,0.510111,0.112826,0.436155,0.00182,0,0.0
152,101,753,0,134482.9673,68379.7075,7702.2515,58906.0082,0.508464,0.112639,0.438018,0.001802,0,0.0
153,103,755,0,135942.5268,68930.4932,8219.1313,59307.9022,0.507056,0.119238,0.436272,0.0018,0,0.0
154,103,758,0,137542.0005,69768.019,8422.5639,59866.4176,0.507249,0.120722,0.435259,0.001797,0,0.0
155,104,759,0,138816.4462,70507.7492,8738.326,60090.371,0.507921,0.123934,0.432876,0.001798,0,0.0
156,104,772,0,142414.2163,72414.6082,7869.4608,62650.1473,0.508479,0.108672,0.439915,0.00179,0,0.0
157,104,777,0,144163.8669,72926.4869,8423.9768,63333.4031,0.505858,0.115513,0.439315,0.001775,0,0.0
158,106,782,0,146046.9306,73765.9431,8673.2866,64137.701,0.505084,0.117578,0.439158,0.001763,0,0.0
159,107,789,0,148668.954,75031.9659,8491.1969,65680.7913,0.504692,0.113168,0.441792,0.001761,0,0.0
160,107,791,0,150102.1777,75580.7267,9027.2167,66029.2343,0.503529,0.119438,0.439895,0.001756,0,0.0
