# Données détaillées de chaque cascade de faillites
step,nb_entites_faillie,volume_actifs_detruits,volume_creances_annulees,volume_passif_efface,actif_systeme_avant,passif_systeme_avant,liquidite_systeme_avant,nb_entites_avant,ratio_destruction,ratio_contagion,nb_contamines,nb_deja_fragiles,passif_median_failli
355,4,965.4446,2389.0493,966.788,371087.282,235036.0059,156601.5944,716,0.002602,0.0,0,4,256.7767
356,1,265.3351,686.8288,265.7236,369454.1076,234935.8352,155585.4228,713,0.000718,0.0,0,1,265.7236
357,1,227.6965,622.7482,227.9122,370454.6,235535.895,155110.0048,713,0.000615,0.0,0,1,227.9122
358,2,593.0972,1433.514,593.5324,372620.2783,236947.6715,154632.2669,715,0.001592,0.0,0,2,325.8519
360,1,259.0991,703.9626,259.1754,373256.4034,236278.1078,155449.8589,715,0.000694,0.0,0,1,259.1754
361,4,1198.3887,2879.3928,1199.2977,377174.4247,239450.2886,153582.3833,718,0.003177,0.0,0,4,345.7483
362,2,474.0156,1220.9839,474.5695,375792.1418,238282.5845,153679.9863,716,0.001261,0.0,0,2,238.6966
364,3,893.3386,2180.8464,894.438,376855.8777,236814.9104,154946.7889,715,0.002371,0.0,0,3,292.5236
365,3,889.8966,2257.273,841.6067,377353.7498,237846.8925,153767.1075,715,0.002358,0.6667,2,1,270.429
366,1,241.0349,694.0099,241.5163,374685.2653,235277.8181,155402.5829,713,0.000643,0.0,0,1,241.5163
367,5,1383.4798,3281.6352,1360.838,377268.042,237380.4463,153796.8455,714,0.003667,0.2,1,4,278.9668
368,1,255.1684,715.3406,255.1764,374051.4946,235428.3449,153890.4158,710,0.000682,0.0,0,1,255.1764
369,3,917.6518,2083.0196,864.4698,373892.5879,234413.6666,154530.4038,709,0.002454,0.3333,1,2,278.1221
370,3,910.3427,2192.241,907.436,372661.2488,234182.7601,154201.4519,708,0.002443,0.3333,1,2,302.3386
371,3,790.6443,2007.4742,791.0457,372146.6538,234662.3256,153509.2834,708,0.002125,0.0,0,3,274.0081
372,1,259.5616,629.8611,249.643,371251.1858,234246.7192,153404.6869,707,0.000699,1.0,1,0,249.643
373,1,305.9177,721.6203,306.5329,370968.6939,233128.1238,154536.5778,707,0.000825,0.0,0,1,306.5329
374,3,816.1902,2032.6263,817.1138,372798.0132,234820.0252,152432.2596,706,0.002189,0.0,0,3,256.8301
375,3,851.6957,2122.1031,830.2029,370327.7841,232547.4804,153721.3465,704,0.0023,0.3333,1,2,283.0235
376,1,282.7181,721.8525,283.1069,369600.1493,233036.5833,152270.2217,702,0.000765,0.0,0,1,283.1069
377,2,561.6244,1339.0736,527.8284,373580.5194,236196.9318,150243.0674,705,0.001503,0.5,1,1,280.0686
378,2,500.0768,1227.8371,478.7503,372318.7411,233453.6935,152435.4149,704,0.001343,0.5,1,1,247.7569
379,1,276.9477,741.4196,276.9834,371988.4568,232734.9175,153517.9363,705,0.000745,0.0,0,1,276.9834
380,4,1025.9836,2511.2291,1010.9685,374544.448,234798.1425,153057.7076,709,0.002739,0.25,1,3,276.9989
381,2,656.6104,1429.1138,624.0271,373451.1275,234403.8134,152921.7222,708,0.001758,0.5,1,1,325.7374
382,1,209.0072,557.8938,209.3663,372991.3913,233638.698,153145.0439,707,0.00056,0.0,0,1,209.3663
383,3,828.2742,2200.7279,829.4898,374363.5529,233952.6818,154105.7635,710,0.002212,0.0,0,3,262.6997
384,3,838.6276,2051.4688,839.6567,374718.9412,235166.5091,151978.5567,708,0.002238,0.0,0,3,273.1166
386,4,1106.559,2639.9968,1107.4586,374086.7059,232676.0634,153540.5915,706,0.002958,0.0,0,4,292.433
387,3,739.6896,1906.7701,724.626,373250.555,233316.4583,151487.9997,703,0.001982,0.3333,1,2,240.8425
388,2,606.8288,1493.9914,607.8316,375042.9475,235083.8873,149617.7826,703,0.001618,0.0,0,2,364.3936
389,1,284.9059,821.0899,285.501,373312.1363,231959.2297,152115.7941,702,0.000763,0.0,0,1,285.501
390,1,237.8964,624.8673,237.9426,374107.0657,232072.8708,152372.0327,703,0.000636,0.0,0,1,237.9426
391,2,556.3546,1340.8735,556.7346,375004.2212,232095.7863,153175.7244,705,0.001484,0.0,0,2,313.0084
392,2,565.0464,1349.689,565.6316,379313.3155,236502.1679,148311.0363,704,0.00149,0.0,0,2,283.0437
393,2,583.2603,1487.3299,583.9428,378939.2877,233768.2489,151241.48,705,0.001539,0.0,0,2,314.5492
394,3,762.8734,2029.5593,737.1569,378492.4275,232544.0992,152346.3489,705,0.002016,0.3333,1,2,253.0342
395,2,595.1352,1453.1211,565.5459,377765.993,232203.789,152245.2991,704,0.001575,0.5,1,1,290.2664
396,3,848.5032,2045.0924,831.5247,376135.9833,230464.1183,153505.3876,703,0.002256,0.3333,1,2,307.0998
397,2,546.0667,1298.1339,546.3683,374108.3422,229680.9665,153772.7373,702,0.00146,0.0,0,2,281.7507
398,2,504.9136,1217.8629,505.4959,373545.1187,229819.7275,154007.1651,703,0.001352,0.0,0,2,265.4789
