# Données détaillées de chaque cascade de faillites
step,nb_entites_faillie,volume_actifs_detruits,volume_creances_annulees,volume_passif_efface,actif_systeme_avant,passif_systeme_avant,liquidite_systeme_avant,nb_entites_avant,ratio_destruction,ratio_contagion,nb_contamines,nb_deja_fragiles,passif_median_failli
862,1,494.7292,2934.2261,495.0841,388797.748,162361.5834,15293.2403,192,0.001272,0.0,0,1,495.0841
863,2,1082.4556,6504.3025,1087.7066,386192.4204,161250.8625,16076.3582,191,0.002803,0.0,0,2,613.0803
865,1,637.4462,3653.4895,638.241,382291.4562,161052.9931,15476.5453,189,0.001667,0.0,0,1,638.241
867,1,505.1233,3104.392,507.5264,380718.1629,160200.1677,16001.2972,189,0.001327,0.0,0,1,507.5264
869,1,442.2358,2840.3061,444.3187,381466.9049,160698.5721,15279.2346,188,0.001159,0.0,0,1,444.3187
874,2,846.9655,5831.8939,848.8686,384488.556,159946.5376,16434.8581,191,0.002203,0.0,0,2,447.4519
875,1,682.7364,3733.2909,686.2759,378980.5508,159167.2326,16511.2752,189,0.001802,0.0,0,1,686.2759
876,1,508.4515,3135.8071,513.0631,375747.3037,158604.8962,16528.2711,188,0.001353,0.0,0,1,513.0631
880,1,452.2344,2971.3193,453.0821,378696.3302,159068.2812,16202.1943,189,0.001194,0.0,0,1,453.0821
882,1,617.5592,3551.8487,620.4581,377484.0142,158623.8675,16498.8095,189,0.001636,0.0,0,1,620.4581
883,1,377.4574,2609.5119,380.154,375575.8986,158895.7397,15742.4846,188,0.001005,0.0,0,1,380.154
886,1,446.3288,2935.0254,449.212,379688.8821,160041.9992,14670.6429,188,0.001176,0.0,0,1,449.212
889,2,880.2212,5568.366,884.5309,382456.2149,160755.833,14051.3553,191,0.002301,0.0,0,2,490.4035
890,1,598.1063,3361.0217,601.5784,376958.9424,159025.6668,15090.0078,189,0.001587,0.0,0,1,601.5784
894,3,1375.9915,8979.1594,1379.9272,379636.3298,158526.8402,15803.9338,191,0.003624,0.0,0,3,471.2584
895,1,417.7428,2875.8756,417.9059,371707.8992,157956.3009,15194.4955,189,0.001124,0.0,0,1,417.9059
896,1,436.8139,2715.4468,436.9073,369558.6826,157254.3211,15677.2525,188,0.001182,0.0,0,1,436.9073
898,1,428.6032,2851.0012,430.5797,369107.1671,157082.3948,15809.8362,189,0.001161,0.0,0,1,430.5797
899,1,500.9359,3155.0245,503.3006,367242.8868,156776.4225,15899.4064,189,0.001364,0.0,0,1,503.3006
900,1,448.4966,2894.6738,451.1654,364715.1048,156232.1014,16156.8196,189,0.00123,0.0,0,1,451.1654
902,1,469.7089,3051.7685,471.7913,366817.7144,157814.632,14544.3655,189,0.00128,0.0,0,1,471.7913
906,1,502.9867,3153.3045,503.0091,368264.2241,156734.6894,15991.2757,188,0.001366,0.0,0,1,503.0091
907,2,899.1429,5902.4762,900.2626,366030.6705,156438.1876,15970.2915,187,0.002456,0.0,0,2,481.9306
909,1,580.3553,3357.1233,583.5332,360944.0206,155349.6454,16498.355,186,0.001608,0.0,0,1,583.5332
910,1,531.6776,3228.4433,533.1234,359231.0441,155739.5731,15686.4367,185,0.00148,0.0,0,1,533.1234
911,2,1171.297,6944.327,1176.5931,356843.6799,155339.8511,15740.6369,186,0.003282,0.0,0,2,675.0282
912,1,403.8166,2780.4369,405.5992,351296.2859,155153.7983,14920.4834,185,0.00115,0.0,0,1,405.5992
913,1,577.5131,3280.094,578.6381,349096.5617,154364.2919,15483.8465,184,0.001654,0.0,0,1,578.6381
921,1,512.0486,3159.0887,516.2653,358728.4986,155456.0363,15387.8593,187,0.001427,0.0,0,1,516.2653
923,1,540.2743,3314.2654,542.3497,356929.9008,154533.1842,16207.6417,186,0.001514,0.0,0,1,542.3497
925,1,408.6602,2798.6235,412.3046,357792.3839,155703.6163,14870.3245,185,0.001142,0.0,0,1,412.3046
931,1,412.4161,2929.0776,414.0981,362585.8334,155659.1113,15662.6471,186,0.001137,0.0,0,1,414.0981
932,1,585.7303,3346.5014,586.7009,359918.2704,154879.0484,16204.5255,185,0.001627,0.0,0,1,586.7009
933,1,416.1667,2917.3642,417.1814,357018.1139,154373.1328,16284.652,184,0.001166,0.0,0,1,417.1814
934,1,526.3736,3116.7711,527.5547,354764.8279,154106.2406,16281.7445,183,0.001484,0.0,0,1,527.5547
935,1,434.11,2789.1163,437.3055,354995.7934,155678.474,14334.2387,183,0.001223,0.0,0,1,437.3055
941,1,538.2331,3370.6699,542.6221,359952.9026,155450.8073,15166.2076,185,0.001495,0.0,0,1,542.6221
942,1,497.3348,3160.9384,498.7825,356693.309,154375.4555,15875.5936,184,0.001394,0.0,0,1,498.7825
