# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
170,taux_interne,110,0.0189,0.003,0.0138,0.0141,0.0166,0.0198,0.021,0.0219,0.0236,0.0316
170,levier_entite,110,0.8434,0.1737,0.3061,0.4315,0.9022,0.9056,0.9073,0.9105,0.9236,0.9728
180,passif_total,114,817.6932,285.3029,527.5689,570.6081,605.9265,679.972,953.12,1383.5483,1492.2473,1519.2474
180,actif_liquide,114,92.8362,42.2256,49.5163,62.704,65.8286,75.5147,101.0503,147.8353,221.9462,241.5968
180,actif_total,114,1174.6843,1046.6142,584.5029,631.975,666.5093,749.6956,1051.7946,2782.7209,4548.7411,4695.3472
180,ratio_L_P,114,0.1115,0.0129,0.05,0.106,0.108,0.1096,0.1119,0.1177,0.1501,0.159
180,taux_interne,114,0.0182,0.0026,0.0128,0.0134,0.0162,0.0192,0.0203,0.0209,0.0215,0.0218
180,levier_entite,114,0.8462,0.1713,0.3122,0.5466,0.9038,0.9066,0.9081,0.9108,0.9287,0.9299
190,passif_total,119,869.3011,336.5704,8.5224,610.4276,645.0321,728.0287,975.4883,1477.9807,1678.0631,1693.9562
190,actif_liquide,119,95.4245,45.0881,8.4689,66.3137,68.7645,79.6432,103.7994,142.9765,247.3965,258.1265
190,actif_total,119,1243.5435,1163.53,11.9913,671.333,709.2457,800.825,1075.7001,2207.6183,5095.0575,5277.6441
190,ratio_L_P,119,0.1156,0.082,0.0429,0.1008,0.1067,0.1083,0.1102,0.1153,0.1527,0.9937
190,taux_interne,119,0.0189,0.0143,0.0121,0.013,0.016,0.0185,0.0197,0.0202,0.0283,0.1713
190,levier_entite,119,0.8497,0.1659,0.3115,0.6579,0.9049,0.9074,0.9091,0.9119,0.9396,0.9756
200,passif_total,123,923.8395,344.4228,625.6676,653.2737,686.5124,772.6404,1012.8406,1514.2341,1830.5989,1852.7018
200,actif_liquide,123,100.2603,46.1606,41.3584,68.8305,71.6311,82.9673,108.2073,150.0326,265.954,274.588
200,actif_total,123,1329.3634,1278.7016,686.4776,718.0766,756.4628,852.3187,1116.0478,1905.0449,5678.599,5903.2619
200,ratio_L_P,123,0.107,0.0109,0.0605,0.0982,0.1052,0.107,0.1082,0.1127,0.1449,0.151
200,taux_interne,123,0.0171,0.0025,0.0116,0.0129,0.0157,0.018,0.0191,0.0196,0.02,0.02
200,levier_entite,123,0.853,0.1664,0.3081,0.7961,0.9064,0.9083,0.9099,0.9157,0.9386,0.9495
210,passif_total,132,943.7447,365.8306,266.9202,681.6807,712.7601,800.2469,1036.9576,1479.6192,1911.7923,1939.0173
210,actif_liquide,132,97.2196,39.4235,11.9913,70.3131,73.7653,83.6463,109.752,154.2354,230.5222,265.2253
210,actif_total,132,1367.629,1391.4532,273.9115,747.6729,781.1969,876.899,1142.0269,1730.6133,6293.09,6559.9848
210,ratio_L_P,132,0.1027,0.0113,0.0449,0.0932,0.1028,0.1055,0.1068,0.1096,0.1207,0.1368
210,taux_interne,132,0.017,0.0028,0.0114,0.013,0.0155,0.0177,0.0187,0.0192,0.0231,0.0306
210,levier_entite,132,0.8573,0.1662,0.2864,0.853,0.9076,0.909,0.9112,0.9167,0.9537,0.9745
220,passif_total,135,998.7204,393.4234,326.5108,717.9429,750.6194,842.7463,1082.5057,1535.4361,2107.2975,2113.0073
220,actif_liquide,135,105.6492,52.2555,11.9913,73.7232,75.8589,86.9411,112.8701,156.719,296.764,303.7549
220,actif_total,135,1453.3145,1525.5528,333.5021,788.0056,822.6363,929.4421,1191.2261,1791.0211,6956.8447,7267.876
220,ratio_L_P,135,0.1041,0.0127,0.0367,0.0953,0.1025,0.1049,0.1061,0.1099,0.1406,0.1468
220,taux_interne,135,0.0165,0.0025,0.0109,0.0128,0.0152,0.0172,0.0182,0.0187,0.0191,0.0277
220,levier_entite,135,0.8585,0.1647,0.2805,0.8561,0.9083,0.9096,0.9118,0.9166,0.9307,0.979
230,passif_total,141,1034.4333,427.5959,439.2373,745.5198,772.8315,868.9421,1120.2131,1584.3036,2275.0631,2278.5305
230,actif_liquide,141,104.1701,45.6781,24.5268,75.4696,78.8817,90.0241,116.268,158.0766,276.8612,301.585
230,actif_total,141,1509.2495,1652.8345,468.8472,817.4346,847.6485,948.3435,1231.8805,1844.2064,7636.6592,8013.4582
230,ratio_L_P,141,0.1006,0.0116,0.0399,0.0914,0.099,0.1037,0.1049,0.107,0.1217,0.1324
230,taux_interne,141,0.0163,0.0025,0.0105,0.0126,0.0149,0.017,0.018,0.0183,0.0226,0.0239
230,levier_entite,141,0.8618,0.1626,0.2753,0.8591,0.909,0.9101,0.9146,0.9185,0.9539,0.9688
240,passif_total,144,1086.703,418.1599,322.8635,789.7646,821.926,948.4389,1159.5399,1631.672,2309.229,2326.152
240,actif_liquide,144,109.0553,49.212,11.9913,78.5706,82.0821,92.8547,117.772,156.8654,309.0228,329.0315
240,actif_total,144,1606.6475,1796.8907,329.8549,862.5663,899.1182,1041.7928,1274.5125,1895.5554,8390.1386,8828.3583
240,ratio_L_P,144,0.0999,0.0129,0.0371,0.0892,0.0978,0.1029,0.1042,0.106,0.1342,0.1423
240,taux_interne,144,0.0158,0.0024,0.0104,0.0124,0.0147,0.0162,0.0174,0.0178,0.018,0.0278
240,levier_entite,144,0.8618,0.1672,0.2588,0.8613,0.9096,0.9106,0.9156,0.9205,0.9407,0.9788
250,passif_total,148,1128.4507,430.9266,419.13,817.388,857.2795,983.6204,1197.5988,1674.4418,2424.8817,2432.0442
250,actif_liquide,148,112.2457,52.4245,11.9913,82.0042,85.2345,94.8287,120.2889,154.3702,330.4158,348.641
250,actif_total,148,1685.0682,1950.8844,426.1214,895.4547,940.4814,1080.1649,1315.539,1942.0624,9192.6422,9699.3641
250,ratio_L_P,148,0.0986,0.014,0.0286,0.0884,0.0948,0.102,0.1035,0.1051,0.1363,0.1434
250,taux_interne,148,0.0155,0.0022,0.0101,0.0122,0.0144,0.0159,0.0171,0.0175,0.0186,0.0244
250,levier_entite,148,0.8633,0.1686,0.2495,0.8633,0.9102,0.911,0.9167,0.9216,0.9557,0.9836
260,passif_total,159,1120.7547,431.5375,303.9534,837.8452,880.1857,994.9239,1207.9097,1676.5905,2402.7783,2426.658
260,actif_liquide,159,108.8261,46.5074,11.9913,82.8437,86.4375,95.2618,117.7506,152.6068,295.6108,341.8537
260,actif_total,159,1701.4949,2090.363,310.9447,917.5633,961.2678,1092.3112,1326.4386,1859.9792,10050.0506,10656.2157
260,ratio_L_P,159,0.0964,0.013,0.0343,0.0864,0.0925,0.1009,0.1027,0.104,0.1229,0.1409
260,taux_interne,159,0.0156,0.0027,0.0101,0.0122,0.0144,0.0159,0.0169,0.0173,0.0272,0.0287
260,levier_entite,159,0.8663,0.1704,0.2277,0.9001,0.9107,0.9115,0.9193,0.9231,0.9627,0.9804
270,passif_total,166,1145.912,413.5313,481.0482,861.4013,908.5071,1004.2965,1182.4397,1696.3396,2435.1383,2458.8336
270,actif_liquide,166,107.8624,38.8596,11.9913,82.2421,86.2562,93.695,119.4825,139.491,288.8117,309.2829
270,actif_total,166,1764.1729,2251.077,488.0395,941.6669,988.3561,1094.3467,1297.2461,1860.0326,10997.8408,11698.8811
270,ratio_L_P,166,0.0951,0.0133,0.0249,0.0868,0.0919,0.1003,0.102,0.1032,0.1186,0.1258
270,taux_interne,166,0.0153,0.002,0.0101,0.0121,0.0145,0.0158,0.0166,0.017,0.0176,0.0228
270,levier_entite,166,0.8671,0.1718,0.2058,0.9095,0.9112,0.9119,0.9192,0.9224,0.9456,0.9857
280,passif_total,173,1163.8658,422.2005,373.9089,886.3091,920.7478,1008.5901,1193.2998,1695.5863,2499.1608,2544.5221
280,actif_liquide,173,114.4518,54.3068,11.9913,83.409,88.0029,94.959,121.6115,153.1597,352.3884,378.7804
280,actif_total,173,1819.1723,2434.7277,380.9003,966.8405,999.4545,1090.6154,1309.9113,1858.657,12036.4056,12854.0435
280,ratio_L_P,173,0.0969,0.0133,0.0321,0.0887,0.0931,0.0998,0.1016,0.1026,0.141,0.1489
280,taux_interne,173,0.0152,0.0021,0.0099,0.0121,0.0145,0.0157,0.0165,0.0168,0.0174,0.0259
280,levier_entite,173,0.8683,0.1722,0.198,0.9101,0.9116,0.9123,0.9192,0.9223,0.9472,0.9816
290,passif_total,176,1211.3622,443.3343,884.1434,908.6699,949.7104,1064.5283,1270.9062,1679.9948,2674.7792,2700.4842
290,actif_liquide,176,119.0029,60.5355,66.2312,85.9922,89.2995,98.0677,123.1727,151.044,387.6426,426.7223
290,actif_total,176,1914.1116,2648.1695,961.3247,989.5529,1034.273,1164.3313,1365.2646,1841.0492,13168.5797,14079.1881
290,ratio_L_P,176,0.0967,0.0133,0.05,0.0871,0.0912,0.0993,0.101,0.102,0.1458,0.158
290,taux_interne,176,0.0148,0.0019,0.0096,0.0122,0.014,0.0153,0.0162,0.0166,0.0168,0.0168
