step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
159,107,107,1,2704.9551,418.1183,4,1900.0044,0,0.0,0.0,23283.045,216,103609.5743,72883.0322,7978.497,681.1498,0.02027
160,107,107,0,2740.5035,427.5271,1,2047.7866,0,0.0,0.0,23384.8181,217,104790.5102,73585.6312,8355.0609,687.7162,0.02015
161,108,108,1,2756.8015,429.0233,4,1965.4902,0,0.0,0.0,24096.9452,221,106585.989,74807.236,8221.8078,692.6596,0.020027
162,108,108,0,2792.3584,439.4339,4,1920.4912,0,0.0,0.0,24788.5174,225,108364.2915,75933.9547,8181.8194,703.0922,0.019769
163,108,108,0,2818.0132,449.4985,1,2063.5234,0,0.0,0.0,24960.0611,226,109625.9726,76661.1427,8544.7688,709.8254,0.019648
164,108,108,0,2832.6434,451.9911,3,2051.423,0,0.0,0.0,25488.491,229,111237.0748,77718.5727,8570.0111,719.6164,0.019444
165,109,109,1,2857.4404,459.6676,2,2131.3546,0,0.0,0.0,25771.9369,231,112615.6406,78594.8016,8793.9021,721.0532,0.019461
166,109,109,0,2883.0649,463.7842,2,2156.8637,0,0.0,0.0,26154.9764,233,114087.2097,79573.7089,8903.5243,730.034,0.019283
167,109,109,0,2903.326,469.2962,2,2176.5476,0,0.0,0.0,26551.0698,235,115569.9179,80565.7757,8998.0724,739.1356,0.019125
168,109,109,0,2923.1511,474.9516,0,2320.3593,0,0.0,0.0,26551.0698,235,116654.229,81285.7195,9362.4397,745.7405,0.019048
169,109,109,0,2935.7002,474.9516,3,2226.8768,0,0.0,0.0,27166.0309,238,118344.1131,82512.743,9210.3392,756.9976,0.018857
170,110,110,1,2962.4293,483.5801,2,2291.5297,0,0.0,0.0,27411.0508,240,119678.552,83414.9378,9402.5635,758.3176,0.018903
171,110,110,0,2987.4183,487.0301,1,2351.0224,0,0.0,0.0,27618.2497,241,120968.0709,84315.8603,9583.9609,766.5078,0.018758
172,111,111,1,3007.1526,489.9184,1,2400.9049,0,0.0,0.0,27821.8665,242,122261.5008,85250.0648,9744.5695,768.0186,0.01883
173,111,111,0,3031.7037,492.7315,1,2430.6332,0,0.0,0.0,28051.2274,243,123573.1387,86216.1576,9860.7536,776.7221,0.018663
174,111,111,0,3050.6174,495.8585,3,2312.9548,0,0.0,0.0,28735.1776,246,125336.2556,87499.8394,9656.2387,788.2868,0.018481
175,112,112,1,3077.8637,505.1031,2,2327.1135,0,0.0,0.0,29167.3142,248,126862.4771,88525.1928,9729.9701,790.4035,0.018469
176,114,114,2,3111.2896,510.9512,5,2233.8692,0,0.0,0.0,29957.7556,253,128767.6791,89800.1995,9579.724,787.721,0.018545
177,114,114,0,3155.0115,521.6615,2,2335.6816,0,0.0,0.0,30239.7017,255,130165.338,90633.2232,9862.4131,795.0283,0.018418
178,114,114,0,3171.4384,525.4901,1,2430.4229,0,0.0,0.0,30458.9082,256,131494.0414,91481.5882,10123.5451,802.4701,0.018314
179,114,114,0,3187.0617,528.4319,0,2568.368,0,0.0,0.0,30458.9082,256,132596.6592,92231.7245,10476.0266,809.0502,0.018251
180,114,114,0,3199.3358,528.4319,1,2593.7825,0,0.0,0.0,30683.6597,257,133914.0048,93217.024,10583.3212,817.6932,0.018154
181,116,116,2,3220.7417,531.3738,3,2521.5406,0,0.0,0.0,31233.9191,260,135575.5842,94445.8835,10475.7816,814.1887,0.018299
182,116,116,0,3260.8773,538.5456,2,2560.4619,0,0.0,0.0,31518.3235,262,136968.815,95413.4321,10617.0595,822.5296,0.01815
183,116,116,0,3279.5852,542.2728,1,2611.8434,0,0.0,0.0,31743.7797,263,138299.2549,96354.063,10781.4123,830.6385,0.01804
184,116,116,0,3296.4907,545.1995,1,2641.9597,0,0.0,0.0,31998.9066,264,139653.8333,97335.6685,10899.2582,839.1006,0.017945
185,116,116,0,3313.3779,548.4716,0,2747.5067,0,0.0,0.0,31998.9066,264,140747.845,98148.0618,11180.8766,846.104,0.017884
186,116,116,0,3326.1405,548.4716,1,2743.2893,0,0.0,0.0,32249.1392,265,142082.7165,99190.2224,11223.3549,855.0881,0.017793
187,117,117,1,3345.6572,551.6008,2,2669.0472,0,0.0,0.0,32754.664,267,143680.1137,100397.5898,11112.8599,858.0991,0.017818
188,117,117,0,3375.6458,557.9012,1,2702.7155,0,0.0,0.0,33012.7924,268,145027.8661,101362.1819,11237.8918,866.3434,0.017689
189,117,117,0,3393.4402,561.0836,2,2657.9548,0,0.0,0.0,33499.958,270,146600.3016,102491.7588,11193.5848,875.9979,0.017575
