step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,amortissement_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
0,12,12,2,26.0601,0.0,0.0,0,70.7997,0,0.0,0.0,0,0,144.5995,130.7997,73.7997,10.9,0.146966
1,14,14,2,42.8737,0.0,0.0,0,64.3104,0,0.0,0.0,0,0,199.0265,198.0301,70.9963,14.145,0.129638
2,14,14,0,51.2379,0.0,0.0,0,55.8753,0,0.0,0.0,0,0,236.239,241.1024,65.1366,17.2216,0.117226
3,14,14,0,56.5821,0.0,0.0,0,54.6509,0,0.0,0.0,0,0,274.4936,278.6431,65.8505,19.9031,0.108841
4,14,14,0,60.8293,0.0,0.0,0,56.2621,0,0.0,0.0,0,0,313.1918,314.0408,69.151,22.4315,0.102368
5,15,15,1,66.8128,0.0,0.0,0,64.8862,0,0.0,0.0,0,0,364.1409,359.5229,79.618,23.9682,0.101048
6,16,16,1,73.609,0.0,0.0,0,72.3956,0,0.0,0.0,0,0,417.6654,408.4662,89.1991,25.5291,0.098334
7,18,18,2,82.7464,0.0,0.0,0,85.3726,0,0.0,0.0,0,0,485.6457,470.9922,104.6535,26.1662,0.09867
8,17,18,0,88.9726,0.0,0.0,1,81.1789,1,0.0,0.0,0,0,506.607,489.9876,101.6194,28.8228,0.093923
9,16,18,0,89.2984,0.0,0.0,1,79.0548,1,0.0,0.0,0,0,522.2303,502.0268,100.2034,31.3767,0.090259
10,17,19,1,90.9624,0.0,0.0,0,87.9565,0,0.0,0.0,0,0,578.9783,552.7806,111.1977,32.5165,0.090442
11,16,19,0,95.6237,0.0,0.0,1,85.2953,1,0.0,0.0,0,0,591.3101,562.171,109.1391,35.1357,0.087044
12,17,20,1,97.3304,0.0,0.0,0,94.1786,0,0.0,0.0,0,0,648.2587,613.1325,120.1263,36.0666,0.08913
13,18,21,1,103.8878,0.0,0.0,0,101.704,0,0.0,0.0,0,0,706.9932,667.0232,129.97,37.0568,0.087418
14,17,21,0,108.7789,0.0,0.0,1,97.9763,1,0.0,0.0,0,0,714.5772,672.8568,126.7203,39.5798,0.084293
15,18,23,2,111.8381,0.0,0.0,1,107.0242,1,0.0,0.0,0,0,739.8626,693.5139,136.3487,38.5285,0.089728
16,21,27,4,121.0922,0.0,0.0,1,125.1055,1,0.0,0.0,0,0,787.9238,737.2129,155.7109,35.1054,0.099356
17,22,28,1,125.9366,0.0,0.0,0,127.3907,0,0.0,0.0,0,0,857.7227,806.3823,161.3403,36.6537,0.095263
18,21,28,0,133.0119,0.0,0.0,1,121.5843,1,0.0,0.0,0,0,868.3956,817.0386,156.357,38.9066,0.090895
19,20,28,0,132.2159,0.0,0.0,1,116.8404,1,0.0,0.0,0,0,860.4804,809.0304,151.4499,40.4515,0.087703
20,19,28,0,129.1829,0.0,0.0,1,112.4936,1,0.0,0.0,0,0,844.7731,793.2421,146.5311,41.7496,0.085133
21,21,30,2,129.1392,0.0,0.0,0,128.0213,0,0.0,0.0,0,0,921.1314,861.4392,164.6922,41.0209,0.087758
22,23,32,2,139.2915,0.0,0.0,1,134.5634,0,0.0,0.0,11.2642,1,1012.8034,941.6229,174.9163,40.9401,0.086683
23,24,33,1,149.4108,1.165,0.0,0,143.8929,0,0.0,0.0,11.2642,1,1086.2086,1007.8535,187.0909,41.9939,0.085409
24,23,34,1,157.4478,1.165,0.0,3,135.1642,2,0.0,0.0,11.2642,1,1000.1214,929.0011,174.856,40.3914,0.086613
25,20,34,0,145.2724,1.165,0.0,5,106.2652,3,0.0,0.0,29.5171,2,882.1238,811.0997,141.5069,40.555,0.084831
26,21,35,1,130.4186,2.5505,0.0,0,120.9284,0,0.0,0.0,29.5171,2,948.6131,865.9181,158.1779,41.2342,0.084906
27,20,35,0,135.3022,2.5505,0.0,1,117.1916,1,0.0,0.0,18.2529,1,914.7025,842.9691,153.4805,42.1485,0.082659
28,23,38,3,136.7195,1.3855,0.0,0,138.9072,0,0.0,0.0,18.2529,1,1003.9231,922.5794,178.0908,40.1121,0.086264
29,21,38,0,143.3306,1.3855,0.0,4,121.0247,2,0.0,0.0,18.2529,1,906.966,836.8948,156.8182,39.8521,0.083631
30,18,38,0,129.9632,1.3855,0.0,6,99.0718,3,0.0,0.0,0,0,722.0456,683.7404,128.3052,37.9856,0.083485
31,17,38,0,108.246,0.0,0.0,1,95.6701,1,0.0,0.0,0,0,717.6703,677.8892,124.7811,39.8758,0.081226
32,21,42,4,114.2907,0.0,0.0,1,116.8445,0,0.0,0.0,10.1544,1,820.0358,765.5992,149.2822,36.4571,0.090002
33,22,43,1,124.8341,1.0724,0.0,0,123.0241,0,0.0,0.0,10.1544,1,885.9688,827.5634,158.2511,37.6165,0.087647
34,23,44,1,132.9595,1.0724,0.0,0,130.0791,0,0.0,0.0,10.1544,1,954.1599,890.8861,168.1194,38.7342,0.086533
35,24,45,1,140.7445,1.0724,0.0,0,137.3802,0,0.0,0.0,10.1544,1,1024.1272,955.6777,178.2951,39.8199,0.085024
36,19,45,0,146.3405,1.0724,0.0,7,102.9884,5,0.0,0.0,0,0,749.4331,711.042,133.3911,37.4233,0.086194
37,20,46,1,114.1285,0.0,0.0,0,111.1112,0,0.0,0.0,0,0,809.3822,765.549,143.8331,38.2775,0.084926
38,16,46,0,118.8584,0.0,0.0,8,75.3297,4,0.0,0.0,9.4707,1,575.5878,547.1942,98.9229,34.1996,0.08487
39,16,46,0,88.7056,0.7294,0.0,0,80.3642,0,0.0,0.0,9.4707,1,615.6977,580.839,105.388,36.3024,0.08167
40,17,47,1,93.9068,0.7294,0.0,0,90.207,0,0.0,0.0,9.4707,1,667.4276,625.9621,116.9948,36.8213,0.083715
41,19,50,3,104.6275,0.7294,0.0,1,103.2589,1,0.0,0.0,9.4707,1,687.5882,642.8777,130.2398,33.8357,0.093296
42,18,50,0,104.1364,0.7294,0.0,1,94.3049,1,0.0,0.0,0,0,658.6686,627.6942,120.9744,34.8719,0.088854
43,16,51,1,103.5353,0.0,0.0,3,83.8481,3,0.0,0.0,0,0,559.419,533.1079,106.3111,33.3192,0.093482
44,17,52,1,91.6623,0.0,0.0,0,90.6269,0,0.0,0.0,0,0,613.6909,583.4241,115.2668,34.3191,0.091766
45,16,53,1,99.1293,0.0,0.0,3,84.3817,2,0.0,0.0,0,0,551.672,525.247,106.425,32.8279,0.09527
46,17,54,1,92.4722,0.0,0.0,0,91.2611,0,0.0,0.0,0,0,607.5306,576.9834,115.5472,33.9402,0.093583
47,16,54,0,97.5331,0.0,0.0,1,85.0319,1,0.0,0.0,0,0,588.3899,559.6282,108.7617,34.9768,0.090083
48,14,54,0,93.6092,0.0,0.0,2,75.8932,2,0.0,0.0,0,0,534.595,507.1395,97.4555,36.2242,0.088465
49,15,55,1,87.125,0.0,0.0,0,84.6067,0,0.0,0.0,0,0,586.0602,553.0322,108.028,36.8688,0.089672
50,16,57,2,96.4715,0.0,0.0,1,91.8626,1,0.0,0.0,0,0,597.1108,561.7536,115.3572,35.1096,0.097236
51,17,58,1,97.705,0.0,0.0,0,97.4513,0,0.0,0.0,0,0,654.4098,616.0296,123.3802,36.237,0.094329
52,16,59,1,105.446,0.0,0.0,2,91.4161,2,0.0,0.0,0,0,603.1651,567.9237,115.2415,35.4952,0.096564
53,18,61,2,101.8887,0.0,0.0,1,98.0325,0,0.0,0.0,11.6545,1,685.5446,638.8183,125.0718,35.4899,0.094785
54,17,61,0,109.4313,1.2421,0.0,1,95.2976,1,0.0,0.0,11.6545,1,682.4777,633.61,122.2132,37.2712,0.091427
55,19,63,2,112.417,1.2421,0.0,1,104.8078,0,0.0,0.0,24.0648,2,769.8977,705.9672,134.8658,37.1562,0.093538
56,20,64,1,122.3082,2.5751,0.0,0,116.0043,0,0.0,0.0,24.0648,2,838.4374,765.8748,148.4979,38.2937,0.091921
57,21,65,1,129.9925,2.5751,0.0,0,125.1955,0,0.0,0.0,24.0648,2,908.9575,829.4828,160.4099,39.4992,0.090214
58,23,68,3,142.5058,2.5751,0.0,2,135.7893,1,0.0,0.0,12.4103,1,902.495,834.3665,170.7182,36.2768,0.096344
59,21,68,0,140.7321,1.3329,0.0,2,119.1498,2,0.0,0.0,0,0,808.5172,762.2142,151.303,36.2959,0.093741
60,22,69,1,131.5563,0.0,0.0,0,127.428,0,0.0,0.0,0,0,881.4235,828.9208,162.5027,37.6782,0.091294
61,25,73,4,146.591,0.0,0.0,1,146.85,1,0.0,0.0,0,0,934.0778,875.7813,183.2966,35.0313,0.097535
62,24,73,0,149.1572,0.0,0.0,1,138.0539,1,0.0,0.0,0,0,947.9235,892.1641,175.7594,37.1735,0.092366
63,24,74,1,151.142,0.0,0.0,2,137.0202,1,0.0,0.0,0,0,945.0722,890.3838,174.6884,37.0993,0.091674
64,25,76,2,153.388,0.0,0.0,3,133.9967,1,0.0,0.0,15.4155,1,965.7238,902.868,172.4403,36.1147,0.09348
65,27,78,2,156.4726,1.3691,0.0,0,151.8349,0,0.0,0.0,15.4155,1,1060.9205,986.916,193.5889,36.5524,0.092018
66,29,80,2,168.5,1.3691,0.0,1,160.9471,0,0.0,0.0,25.6894,2,1170.6818,1082.9454,207.047,37.3429,0.090128
67,26,81,1,180.5129,2.4238,0.0,5,146.4934,4,0.0,0.0,15.4155,1,1004.8796,933.6147,185.8494,35.9083,0.093435
68,28,83,2,162.044,1.3691,0.0,0,160.5259,0,0.0,0.0,15.4155,1,1102.8833,1023.7792,203.6886,36.5635,0.092334
69,27,83,0,170.2448,1.3691,0.0,1,155.3163,1,0.0,0.0,15.4155,1,1124.6361,1044.4477,199.7729,38.6832,0.088294
70,29,85,2,174.6928,1.3691,0.0,0,171.1729,0,0.0,0.0,15.4155,1,1224.4394,1134.6758,219.3481,39.1268,0.089174
71,26,85,0,182.7429,1.3691,0.0,4,146.7319,3,0.0,0.0,0,0,1045.7225,986.9783,188.7442,37.9607,0.087644
72,24,85,0,161.3917,0.0,0.0,3,132.6849,2,0.0,0.0,0,0,956.3976,905.0923,171.3053,37.7122,0.085403
73,23,85,0,147.6331,0.0,0.0,1,130.6108,1,0.0,0.0,0,0,965.5873,910.9591,169.6282,39.6069,0.082904
74,21,85,0,145.4243,0.0,0.0,2,124.3619,2,0.0,0.0,0,0,936.3187,879.2141,162.1045,41.8673,0.081272
75,22,86,1,140.0135,0.0,0.0,0,134.3286,0,0.0,0.0,0,0,1005.7896,941.1213,174.6683,42.7782,0.080708
76,22,87,1,147.5569,0.0,0.0,2,133.6088,1,0.0,0.0,0,0,994.0173,930.5609,173.4564,42.2982,0.082702
77,21,87,0,143.5572,0.0,0.0,1,129.8492,1,0.0,0.0,0,0,1001.0248,935.8744,170.1504,44.5654,0.080052
78,20,88,1,144.2315,0.0,0.0,3,122.2026,2,0.0,0.0,0,0,915.2444,856.3351,158.9092,42.8168,0.08281
79,21,89,1,133.3692,0.0,0.0,0,129.9853,0,0.0,0.0,0,0,979.9573,915.6869,169.2704,43.6041,0.082013
80,22,90,1,140.4444,0.0,0.0,0,137.2684,0,0.0,0.0,0,0,1046.1359,976.8866,179.2493,44.4039,0.081705
81,19,91,1,148.1603,0.0,0.0,6,117.221,4,0.0,0.0,0,0,863.9879,807.2647,151.7232,42.4876,0.085889
82,21,93,2,129.2688,0.0,0.0,1,124.2372,0,0.0,0.0,11.6246,1,950.6448,881.9,162.1203,41.9952,0.087733
83,18,93,0,137.1175,1.2179,0.0,3,109.1374,3,0.0,0.0,0,0,801.8165,750.6057,141.2108,41.7003,0.088328
84,18,94,1,120.4901,0.0,0.0,1,110.6916,1,0.0,0.0,0,0,805.2963,752.5135,142.7827,41.8063,0.090253
85,17,95,1,121.4082,0.0,0.0,4,95.4863,2,0.0,0.0,16.2529,1,754.4736,697.6273,125.5934,41.0369,0.089767
86,18,96,1,115.1966,1.3563,0.0,0,108.1069,0,0.0,0.0,16.2529,1,815.8996,749.4715,140.1752,41.6373,0.08979
87,14,96,0,120.1405,1.3563,0.0,5,79.9894,4,0.0,0.0,16.2529,1,583.5009,534.5315,102.7165,38.1808,0.091306
88,16,98,2,94.3163,1.3563,0.0,0,94.9792,0,0.0,0.0,16.2529,1,649.1937,593.0576,119.8832,37.0661,0.094202
89,17,99,1,101.7885,1.3563,0.0,0,101.0087,0,0.0,0.0,16.2529,1,707.3597,647.7605,128.3463,38.1036,0.092509
90,14,99,0,106.9114,1.3563,0.0,5,73.8755,3,0.0,0.0,0,0,483.1386,459.9589,93.1796,32.8542,0.093406
91,16,101,2,85.2571,0.0,0.0,0,87.4521,0,0.0,0.0,0,0,547.4154,518.4151,109.0003,32.4009,0.095723
92,15,101,0,90.7547,0.0,0.0,1,82.0203,1,0.0,0.0,0,0,547.8699,519.0006,103.8693,34.6,0.091955
93,14,101,0,89.7339,0.0,0.0,1,78.6901,1,0.0,0.0,0,0,547.7994,517.1846,100.6148,36.9418,0.089128
94,16,103,2,91.8197,0.0,0.0,0,93.0934,0,0.0,0.0,0,0,612.7763,575.5596,117.2167,35.9725,0.092973
95,15,103,0,97.1425,0.0,0.0,1,85.6291,1,0.0,0.0,0,0,595.1049,560.7211,109.3837,37.3814,0.089229
96,16,104,1,95.3992,0.0,0.0,0,93.3888,0,0.0,0.0,0,0,649.7841,610.5378,119.2463,38.1586,0.088602
97,17,105,1,101.8949,0.0,0.0,0,100.3528,0,0.0,0.0,0,0,706.3138,662.8368,128.477,38.9904,0.087788
98,18,106,1,108.5254,0.0,0.0,0,107.0148,0,0.0,0.0,0,0,764.5855,717.068,137.5175,39.8371,0.087017
99,18,107,1,115.7638,0.0,0.0,1,107.4452,1,0.0,0.0,0,0,767.1298,719.1018,138.028,39.9501,0.088961
100,19,108,1,116.2108,0.0,0.0,0,114.2684,0,0.0,0.0,0,0,827.788,775.46,147.328,40.8137,0.087649
101,16,108,0,121.3275,0.0,0.0,4,92.5785,3,0.0,0.0,0,0,674.1187,634.4468,119.6719,39.6529,0.086854
102,17,109,1,103.5722,0.0,0.0,0,100.8558,0,0.0,0.0,0,0,729.9138,684.8579,130.0559,40.2858,0.087637
103,16,110,1,110.5556,0.0,0.0,3,90.6782,2,0.0,0.0,0,0,629.5527,593.7222,115.8304,37.1076,0.09116
104,19,113,3,102.9033,0.0,0.0,0,109.1894,0,0.0,0.0,0,0,708.5964,666.5395,137.0569,35.081,0.094829
105,20,114,1,111.3944,0.0,0.0,0,112.5738,0,0.0,0.0,0,0,770.2524,726.9593,143.2931,36.348,0.090841
106,19,115,1,119.4661,0.0,0.0,4,94.3076,2,0.0,0.0,13.7058,1,696.1401,655.0877,122.3466,34.4783,0.091102
107,21,118,3,115.8597,1.1431,0.0,1,112.0083,1,0.0,0.0,13.7058,1,736.5995,687.1293,140.7644,32.7204,0.099236
108,22,119,1,119.851,1.1431,0.0,0,118.1067,0,0.0,0.0,13.7058,1,805.5314,752.0231,149.8025,34.1829,0.095087
109,20,120,1,128.9394,1.1431,0.0,4,105.0738,3,0.0,0.0,13.7058,1,695.4527,649.4541,132.2928,32.4727,0.097055
110,19,120,0,113.5217,1.1431,0.0,1,99.7539,1,0.0,0.0,13.7058,1,689.0211,643.38,126.9352,33.8621,0.0932
111,18,121,1,113.7622,1.1431,0.0,3,93.7228,2,0.0,0.0,0,0,600.4738,572.7973,117.6766,31.8221,0.096721
112,20,123,2,107.3445,0.0,0.0,1,102.3023,0,0.0,0.0,10.7051,1,687.7934,647.5249,129.5634,32.3762,0.095251
113,22,125,2,120.0632,1.1961,0.0,0,118.3959,0,0.0,0.0,10.7051,1,770.4078,721.1683,148.5345,32.7804,0.09652
114,24,127,2,131.5475,1.1961,0.0,1,126.9786,0,0.0,0.0,19.8684,2,867.001,806.1933,160.9393,33.5914,0.09407
115,25,128,1,142.6068,2.1654,0.0,0,136.641,0,0.0,0.0,19.8684,2,947.853,879.2149,173.7697,35.1686,0.091879
116,26,129,1,151.9008,2.1654,0.0,0,145.937,0,0.0,0.0,19.8684,2,1030.9755,954.7305,186.3767,36.7204,0.090048
117,22,130,1,161.6281,2.1654,0.0,6,122.538,5,0.0,0.0,0,0,805.1485,760.7023,154.4462,34.5774,0.095648
118,19,130,0,133.3332,0.0,0.0,5,103.5039,3,0.0,0.0,0,0,689.8775,653.856,131.0215,34.4135,0.093811
119,17,130,0,115.5635,0.0,0.0,2,94.586,2,0.0,0.0,0,0,643.9447,608.6552,120.2895,35.8032,0.091669
120,19,132,2,111.4934,0.0,0.0,0,110.4753,0,0.0,0.0,0,0,720.5548,676.765,138.7898,35.6192,0.09582
121,20,133,1,120.0096,0.0,0.0,0,117.466,0,0.0,0.0,0,0,789.6999,741.0545,148.6454,37.0527,0.092558
122,19,134,1,128.8208,0.0,0.0,3,108.5288,2,0.0,0.0,0,0,719.7941,677.8016,136.9925,35.6738,0.094266
123,21,136,2,121.7703,0.0,0.0,0,122.2495,0,0.0,0.0,0,0,800.4965,751.771,153.7256,35.7986,0.095418
124,20,136,0,128.9616,0.0,0.0,1,116.5992,1,0.0,0.0,0,0,810.0553,761.2248,148.8304,38.0612,0.091132
125,22,139,3,135.1833,0.0,0.0,2,127.8099,1,0.0,0.0,10.3122,1,879.3941,816.8214,162.2605,37.1282,0.096203
126,23,140,1,142.4517,1.1507,0.0,0,137.004,0,0.0,0.0,10.3122,1,958.0165,888.1433,174.561,38.6149,0.094001
127,22,140,0,149.5153,1.1507,0.0,1,131.879,1,0.0,0.0,10.3122,1,954.1693,884.3543,169.5027,40.1979,0.090115
128,22,140,0,146.557,1.1507,0.0,1,127.2647,0,0.0,0.0,27.4777,2,1037.2956,951.349,168.4689,43.2431,0.084889
129,20,141,1,155.6233,2.6267,0.0,4,121.1916,3,0.0,0.0,17.1654,1,906.8161,832.8749,156.7757,41.6437,0.08954
130,21,143,2,141.7877,1.476,0.0,1,131.7732,1,0.0,0.0,17.1654,1,934.5658,854.4913,167.9091,40.6901,0.093607
131,22,144,1,143.7023,1.476,0.0,0,139.5841,0,0.0,0.0,17.1654,1,1010.1028,924.1262,178.8112,42.0057,0.090756
132,18,144,0,150.0806,1.476,0.0,6,105.339,4,0.0,0.0,0,0,727.8318,683.5807,134.2511,37.9767,0.091445
133,16,144,0,116.4581,0.0,0.0,2,94.8437,2,0.0,0.0,0,0,664.1599,622.9127,121.2472,38.932,0.090105
134,15,145,1,108.7403,0.0,0.0,3,90.79,2,0.0,0.0,0,0,609.2548,569.5279,114.7269,37.9685,0.094422
135,14,145,0,99.1862,0.0,0.0,1,88.0962,1,0.0,0.0,0,0,618.5011,576.0093,112.4918,41.1435,0.090865
136,15,146,1,100.1605,0.0,0.0,0,96.9527,0,0.0,0.0,0,0,675.8342,627.3611,123.4731,41.8241,0.090855
137,14,146,0,104.7601,0.0,0.0,3,82.8751,1,0.0,0.0,15.9754,1,675.8149,620.103,109.7365,44.2931,0.085949
138,14,146,0,101.6012,1.3309,0.0,1,85.164,0,0.0,0.0,26.1103,2,730.4273,660.3917,113.9254,47.1708,0.081374
139,15,148,2,109.9441,2.2031,0.0,1,100.2247,1,0.0,0.0,26.1103,2,755.5265,675.4311,128.9851,45.0287,0.090906
140,14,148,0,109.3046,2.2031,0.0,1,93.6935,1,0.0,0.0,26.1103,2,726.6409,649.0683,121.4622,46.362,0.086937
141,16,150,2,107.7891,2.2031,0.0,0,108.3504,0,0.0,0.0,26.1103,2,794.0307,709.5119,138.4085,44.3445,0.090562
142,17,151,1,115.5565,2.2031,0.0,0,114.3736,0,0.0,0.0,26.1103,2,853.9963,765.9343,146.9517,45.055,0.090012
143,15,151,0,120.9057,2.2031,0.0,5,87.6127,2,0.0,0.0,12.292,1,696.0728,643.3797,115.4011,42.892,0.087531
144,15,151,0,103.6244,1.0,0.0,1,85.7351,0,0.0,0.0,27.5663,2,755.9433,687.5511,115.8259,45.8367,0.082315
145,14,151,0,107.8716,2.3122,0.0,1,87.0321,1,0.0,0.0,27.5663,2,729.3949,656.3315,115.497,46.8808,0.080868
146,15,152,1,104.2217,2.3122,0.0,0,98.6433,0,0.0,0.0,27.5663,2,782.6863,701.3417,128.7782,46.7561,0.082223
147,15,153,1,110.3674,2.3122,0.0,2,97.3192,1,0.0,0.0,15.2743,1,731.844,665.8252,125.7445,44.3883,0.086378
148,13,153,0,103.8488,1.3121,0.0,3,81.8457,2,0.0,0.0,15.2743,1,626.7526,570.2142,106.2641,43.8626,0.084713
149,13,153,0,89.4747,1.3121,0.0,1,74.479,0,0.0,0.0,33.216,2,681.6902,612.1134,101.3607,47.0856,0.079164
150,13,153,0,93.5828,2.8454,0.0,0,82.562,0,0.0,0.0,33.216,2,718.6122,639.9641,110.4321,49.228,0.077134
151,13,153,0,95.7013,2.8454,0.0,0,87.4744,0,0.0,0.0,33.216,2,754.7558,669.942,116.5977,51.534,0.075171
152,13,153,0,98.0883,2.8454,0.0,1,85.1625,0,0.0,0.0,44.3985,3,801.3855,705.7929,116.1941,54.2918,0.072994
153,13,154,1,103.0603,3.6662,0.0,3,78.1901,1,0.0,0.0,61.7215,4,772.8549,668.4312,107.7022,51.4178,0.074993
154,13,154,0,97.2417,5.0105,0.0,1,76.5397,0,0.0,0.0,80.2078,5,826.1903,703.1141,107.8685,54.0857,0.072006
155,13,154,0,100.1356,6.436,0.0,0,86.9794,0,0.0,0.0,80.2078,5,860.4344,726.2821,118.9445,55.8679,0.070758
156,14,155,1,103.962,6.436,0.0,0,98.6599,0,0.0,0.0,80.2078,5,905.9391,763.8138,131.9176,54.5581,0.075212
157,14,156,1,109.2043,6.436,0.0,2,94.5117,1,0.0,0.0,29.6688,2,782.9973,698.6118,124.7167,49.9008,0.080974
158,12,156,0,100.3223,2.2463,0.0,3,71.9636,2,0.0,0.0,33.3238,2,672.5071,600.7789,98.4044,50.0649,0.077217
159,12,157,1,90.0863,2.4989,0.0,2,68.5988,1,0.0,0.0,53.6928,3,690.3468,601.4144,95.2396,50.1179,0.078994
160,11,157,0,89.7281,4.2048,0.0,1,70.6663,1,0.0,0.0,53.6928,3,658.5828,564.5304,95.3595,51.3209,0.078296
161,13,159,2,87.8521,4.2048,0.0,0,87.5003,0,0.0,0.0,53.6928,3,713.4497,611.0777,113.6792,47.006,0.086285
162,12,159,0,91.6195,4.2048,0.0,1,80.1813,1,0.0,0.0,53.6928,3,678.7592,579.8992,105.1672,48.3249,0.083411
163,14,162,3,93.5099,4.2048,0.0,2,89.7866,1,0.0,0.0,38.8553,2,635.0107,553.1983,112.9572,39.5142,0.098635
164,16,164,2,93.1793,3.1314,0.0,1,92.2156,0,0.0,0.0,51.903,3,710.6566,620.1417,118.6119,38.7589,0.096029
165,18,167,3,107.3112,4.4506,0.0,2,102.2008,1,0.0,0.0,0,0,612.8423,576.9062,125.936,32.0503,0.105483
166,19,169,2,105.6941,0.0,0.0,1,105.4045,1,0.0,0.0,0,0,635.3112,600.1685,130.1427,31.5878,0.106055
167,21,171,2,111.6268,0.0,0.0,1,109.4173,0,0.0,0.0,11.7473,1,725.5508,680.8162,137.9872,32.4198,0.10096
168,23,173,2,124.7606,1.1834,0.0,1,118.9456,0,0.0,0.0,21.6211,2,819.776,762.054,151.101,33.1328,0.097365
169,22,173,0,133.2489,2.1695,0.0,1,114.6502,1,0.0,0.0,21.6211,2,804.4898,746.6201,146.2487,33.9373,0.093496
170,23,174,1,131.5625,2.1695,0.0,0,125.2676,0,0.0,0.0,21.6211,2,879.5122,813.2257,159.6655,35.3576,0.090986
171,22,175,1,139.8032,2.1695,0.0,4,114.1603,2,0.0,0.0,0,0,736.1475,702.5668,143.5806,31.9349,0.093832
172,24,177,2,128.5267,0.0,0.0,0,128.2604,0,0.0,0.0,0,0,822.4964,781.5705,160.9259,32.5654,0.094434
173,22,177,0,135.9791,0.0,0.0,2,113.4738,2,0.0,0.0,0,0,754.0085,720.1984,143.81,32.7363,0.091276
174,22,178,1,127.8513,0.0,0.0,2,115.5532,1,0.0,0.0,0,0,765.7289,729.4794,146.2495,33.1582,0.09197
175,23,179,1,128.6744,0.0,0.0,0,124.224,0,0.0,0.0,0,0,839.6061,796.7555,157.8506,34.6415,0.090641
176,20,179,0,134.9622,0.0,0.0,3,109.6929,3,0.0,0.0,0,0,762.7618,722.4319,140.3299,36.1216,0.088713
177,24,183,4,130.9444,0.0,0.0,0,137.076,0,0.0,0.0,0,0,868.3503,817.2648,171.0855,34.0527,0.096352
178,25,184,1,142.0057,0.0,0.0,0,141.1167,0,0.0,0.0,0,0,947.3986,893.655,178.7436,35.7462,0.092335
179,24,184,0,149.1316,0.0,0.0,1,132.5773,1,0.0,0.0,0,0,934.9381,884.7521,170.186,36.8647,0.08818
180,22,184,0,145.1557,0.0,0.0,2,124.8412,2,0.0,0.0,0,0,906.4974,855.1413,161.3562,38.8701,0.085991
181,21,184,0,138.4548,0.0,0.0,1,121.096,1,0.0,0.0,0,0,900.0405,847.6184,157.4221,40.3628,0.083443
182,22,185,1,136.4902,0.0,0.0,0,130.9777,0,0.0,0.0,0,0,969.2298,909.3342,169.8955,41.3334,0.082502
183,24,187,2,146.2731,0.0,0.0,1,140.0577,0,0.0,0.0,10.2108,1,1062.4185,989.6694,182.5383,41.2362,0.083549
184,25,189,2,158.6255,1.0695,0.0,1,150.611,1,0.0,0.0,10.2108,1,1104.0333,1024.5162,194.3063,40.9806,0.086931
185,23,189,0,159.8945,1.0695,0.0,2,142.0903,2,0.0,0.0,10.2108,1,1084.549,1004.1451,185.1931,43.6585,0.084283
186,24,190,1,156.7864,1.0695,0.0,0,151.2241,0,0.0,0.0,10.2108,1,1158.9011,1071.4547,197.2356,44.6439,0.083461
187,24,191,1,165.0462,1.0695,0.0,2,150.9839,1,0.0,0.0,10.2108,1,1153.9822,1066.9872,196.7841,44.4578,0.084617
188,25,192,1,163.9968,1.0695,0.0,0,159.1043,0,0.0,0.0,10.2108,1,1229.5725,1136.3929,207.9688,45.4557,0.083517
189,27,194,2,174.585,1.0695,0.0,1,167.9435,0,0.0,0.0,20.0952,2,1328.8769,1223.0814,220.7004,45.2993,0.08357
190,26,194,0,182.6878,2.0337,0.0,1,164.7546,1,0.0,0.0,20.0952,2,1332.6422,1224.7907,217.7564,47.1073,0.080808
191,25,194,0,180.4156,2.0337,0.0,1,160.3639,1,0.0,0.0,20.0952,2,1315.6093,1207.7794,212.7347,48.3112,0.078677
192,24,195,1,177.9266,2.0337,0.0,3,150.7718,2,0.0,0.0,0,0,1176.4451,1098.297,198.1481,45.7624,0.081338
193,20,195,0,162.2144,0.0,0.0,5,119.0011,4,0.0,0.0,0,0,911.4102,855.5802,155.83,42.779,0.081685
194,21,196,1,132.4434,0.0,0.0,0,128.0198,0,0.0,0.0,0,0,975.3128,913.0419,167.2709,43.4782,0.081439
195,22,197,1,139.0056,0.0,0.0,0,135.6259,0,0.0,0.0,0,0,1040.3515,972.8637,177.4878,44.2211,0.080363
196,24,199,2,148.4738,0.0,0.0,1,142.6033,0,0.0,0.0,11.8729,1,1130.9522,1051.0535,188.0258,43.7939,0.081735
197,24,200,1,158.4822,1.1929,0.0,2,143.4891,1,0.0,0.0,11.8729,1,1117.9297,1037.8496,188.2071,43.2437,0.082558
198,23,201,1,157.231,1.1929,0.0,3,139.0363,2,0.0,0.0,11.8729,1,1069.7487,991.2299,181.6459,43.097,0.084436
199,22,201,0,148.8746,1.1929,0.0,1,131.4096,1,0.0,0.0,11.8729,1,1036.9959,962.1751,172.9479,43.7352,0.081473
200,21,202,1,145.5461,1.1929,0.0,3,124.1415,2,0.0,0.0,0,0,933.9136,877.123,161.7906,41.7678,0.085039
201,22,203,1,135.0826,0.0,0.0,0,131.7794,0,0.0,0.0,0,0,998.7151,936.6901,172.025,42.5768,0.083296
