# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
170,ratio_L_P,93,0.1269,0.0136,0.067,0.113,0.125,0.1286,0.1311,0.135,0.1587,0.1669
170,taux_interne,93,0.023,0.0037,0.0162,0.0165,0.0205,0.0239,0.0261,0.0272,0.0279,0.028
170,levier_entite,93,0.8334,0.1684,0.3117,0.4571,0.8935,0.8941,0.897,0.9057,0.9231,0.9508
180,passif_total,104,510.7921,189.2918,148.0395,348.5008,370.522,449.2937,605.1551,902.5026,919.9583,931.791
180,actif_liquide,104,60.9794,23.0711,10.5936,43.1328,44.9425,54.9777,70.3493,95.7683,122.3321,142.1387
180,actif_total,104,762.4052,732.7987,153.6331,390.2863,408.773,499.1655,677.4285,2008.3233,3305.9447,3446.3816
180,ratio_L_P,104,0.1199,0.0172,0.05,0.1017,0.1194,0.1258,0.1292,0.1301,0.1351,0.1525
180,taux_interne,104,0.0232,0.0041,0.0164,0.0166,0.0203,0.0236,0.026,0.0268,0.038,0.0411
180,levier_entite,104,0.8373,0.1773,0.2612,0.4673,0.8943,0.8948,0.902,0.9084,0.9631,0.9664
190,passif_total,108,536.4293,196.1444,235.192,366.1221,401.8717,460.5862,591.994,946.4892,1009.5458,1048.8381
190,actif_liquide,108,65.4248,30.5289,11.1605,44.5559,47.9792,54.2494,70.3463,97.6762,174.296,201.1946
190,actif_total,108,812.0233,822.8034,241.3525,406.2644,439.5818,514.6462,661.242,1878.2814,3770.1007,3930.6419
190,ratio_L_P,108,0.1211,0.0208,0.0475,0.1071,0.1189,0.1252,0.128,0.1293,0.1729,0.1918
190,taux_interne,108,0.0225,0.0034,0.0154,0.0163,0.0206,0.0233,0.0249,0.0261,0.0267,0.0326
190,levier_entite,108,0.8382,0.1785,0.2547,0.5139,0.895,0.8955,0.903,0.9087,0.9591,0.9745
200,passif_total,113,559.917,206.7104,242.2357,384.5002,420.0629,488.2331,597.6408,990.4187,1070.892,1086.2582
200,actif_liquide,113,63.995,26.2842,11.9913,46.9003,48.6545,53.5502,69.3196,93.854,169.2156,194.2478
200,actif_total,113,857.1483,917.5895,249.2271,426.6863,463.7734,542.5879,662.7439,1636.3469,4272.7622,4468.0935
