step,volume_joules,nb_entites,ratio_destruction
2124,925.333,2,0.001239
2125,467.7744,1,0.000631
2126,477.1244,1,0.000645
2133,581.6297,1,0.000776
2139,451.5219,1,0.000595
2141,1045.8519,2,0.001377
2142,395.6865,1,0.000525
2145,502.3814,1,0.000664
2147,608.2743,1,0.000804
2150,515.999,1,0.000679
2154,458.4335,1,0.000598
2156,455.4497,1,0.000593
2157,1754.9703,3,0.002291
2158,1027.2423,2,0.001356
2159,392.469,1,0.000523
2161,416.1876,1,0.000554
2162,498.0451,1,0.000665
2164,497.7485,1,0.000664
2168,475.0736,1,0.000632
2172,408.4075,1,0.000538
2176,1291.9258,2,0.001697
2179,408.8899,1,0.000538
2183,1255.4692,2,0.001641
2184,1655.1766,3,0.002185
2190,382.4581,1,0.000504
2193,965.9311,2,0.001271
2195,418.6126,1,0.000552
2199,412.2353,1,0.000541
2201,709.7664,1,0.000932
2202,545.8959,1,0.000718
2205,784.9423,1,0.001027
2207,843.5047,2,0.001105
2208,534.2243,1,0.000704
2212,617.8479,1,0.000808
2215,423.9687,1,0.000553
2219,720.0884,1,0.000936
2222,430.7645,1,0.000559
2225,498.442,1,0.000644
2228,478.1297,1,0.000617
2229,638.1477,1,0.000822
2234,816.9048,1,0.001045
2237,1390.3999,3,0.001773
2244,437.38,1,0.000555
2245,1168.1496,2,0.001487
2248,451.1065,1,0.000576
2249,415.327,1,0.000531
2251,1425.0111,3,0.00182
2254,800.0261,1,0.001024
2260,1162.3547,2,0.00147
2267,536.701,1,0.000675
2269,428.8377,1,0.000537
2270,531.9316,1,0.000668
2271,506.8971,1,0.000638
2274,963.0831,2,0.001208
2277,510.7391,1,0.000642
2278,493.754,1,0.000621
2280,395.4674,1,0.000497
2281,1574.5869,3,0.00198
2284,462.264,1,0.000585
2285,900.0685,2,0.001141
2288,696.0576,1,0.000886
2289,554.6489,1,0.000708
2290,419.0274,1,0.000537
2293,1023.6869,2,0.001304
2297,517.6955,1,0.000658
2299,502.96,1,0.000639
2300,570.7035,1,0.000725
2301,1133.6387,2,0.001446
2302,701.1032,1,0.000902
2304,1057.2421,2,0.00136
2307,748.0033,1,0.000962
2308,697.8946,1,0.000901
2310,922.8749,2,0.001195
2313,688.6157,1,0.000894
2315,481.1874,1,0.000626
2318,1079.8059,2,0.001396
2321,1121.428,2,0.001451
2322,982.9207,2,0.001284
2324,538.8836,1,0.000708
2325,427.3606,1,0.000562
2327,1003.867,2,0.00132
2329,621.2045,1,0.000822
2330,493.0551,1,0.000654
2331,592.2991,1,0.000789
2335,417.2344,1,0.000551
2338,866.9172,2,0.001141
2340,801.0786,1,0.001059
2341,1169.9652,2,0.001555
2343,638.4788,1,0.000853
2346,1125.0743,2,0.001496
2348,488.9423,1,0.000655
2350,605.5173,1,0.000812
2351,517.4388,1,0.000696
2353,1029.5804,2,0.001383
2355,652.6559,1,0.000882
2360,1117.1786,2,0.001501
2361,726.0368,1,0.000982
2366,1222.5252,2,0.001644
2369,454.6013,1,0.000613
2376,405.73,1,0.000541
2377,683.6115,1,0.000913
2379,468.65,1,0.000626
2380,613.8532,1,0.000824
2382,423.5394,1,0.000568
2385,536.524,1,0.000716
2387,529.2676,1,0.000705
2388,1037.6486,2,0.001387
2390,453.4356,1,0.000609
2391,514.1409,1,0.000693
2393,400.637,1,0.000539
2396,982.0048,2,0.001319
2398,391.9045,1,0.000529
2400,544.5932,1,0.000733
2402,583.9727,1,0.000785
2405,506.2285,1,0.000681
2407,458.0225,1,0.000616
2413,861.9228,2,0.001144
2418,550.1383,1,0.000729
2419,502.535,1,0.000667
2422,585.1115,1,0.000775
2428,463.9277,1,0.000609
2432,429.5976,1,0.000559
2434,537.6264,1,0.0007
2435,484.8823,1,0.000633
2437,453.3864,1,0.000591
2440,1100.7822,2,0.001431
2444,412.8843,1,0.000536
2445,559.4017,1,0.000728
2447,577.1379,1,0.00075
2448,445.9707,1,0.000581
2454,485.2294,1,0.000626
2455,947.0356,2,0.001223
2457,660.6804,1,0.000859
2461,473.4966,1,0.000612
2463,479.1198,1,0.000618
2465,484.545,1,0.000624
2466,480.8847,1,0.000621
2467,564.6407,1,0.000731
2472,618.0817,1,0.000794
2473,488.797,1,0.000631
2475,1048.8813,2,0.001348
2477,459.9344,1,0.000593
2480,499.4526,1,0.000641
2483,409.8596,1,0.000526
2484,1259.7683,2,0.001619
2486,703.7656,1,0.00091
2487,567.3906,1,0.000737
2496,463.7945,1,0.000589
2497,1215.2876,2,0.001547
2501,450.3997,1,0.000573
2503,479.5923,1,0.00061
2504,660.7836,1,0.000844
2507,486.107,1,0.000619
2514,991.0675,2,0.001242
2515,540.0779,1,0.000681
2524,439.1746,1,0.000543
2525,775.2288,1,0.000959
2526,526.8949,1,0.000654
2535,451.4637,1,0.00055
2536,550.2575,1,0.000673
2537,1041.8042,2,0.001274
2538,442.6617,1,0.000545
2540,514.0248,1,0.000631
2541,1570.5,3,0.001935
2543,1046.2684,2,0.0013
2544,517.9915,1,0.000646
2546,396.8721,1,0.000496
2551,1162.1843,2,0.001433
2552,402.6773,1,0.000501
2556,418.6238,1,0.000518
2557,523.2918,1,0.000648
2558,997.5449,2,0.001238
2560,485.357,1,0.000605
2562,505.9845,1,0.00063
2563,511.598,1,0.000639
2566,777.7281,1,0.00097
2567,1147.859,2,0.001433
2568,563.3729,1,0.00071
2570,527.4334,1,0.000663
2572,491.9066,1,0.000617
2575,1358.4655,2,0.001703
2579,813.0256,1,0.001021
2582,463.1588,1,0.000581
2586,520.8363,1,0.000648
2587,1253.236,2,0.001564
2588,1165.8166,2,0.001463
2589,542.1317,1,0.000685
2591,389.6418,1,0.000494
2592,500.4726,1,0.000635
2594,1172.435,2,0.001482
2598,1378.4052,2,0.001742
2600,543.321,1,0.000692
2603,642.4747,1,0.000816
2604,1391.1905,2,0.001774
2605,506.4245,1,0.000652
2609,716.8144,1,0.000916
2611,829.5375,1,0.001062
2612,537.8501,1,0.000691
2617,1762.5294,3,0.002252
2618,1062.183,2,0.001374
2619,1111.531,2,0.00145
2620,614.0807,1,0.000809
2623,497.2682,1,0.000654
2624,483.4421,1,0.000637
2630,568.2744,1,0.000743
2632,752.2835,1,0.00098
2636,641.288,1,0.000834
2638,582.7881,1,0.000758
2641,588.0681,1,0.000765
2643,647.6929,1,0.000842
2644,1171.0833,2,0.001528
2645,532.2398,1,0.0007
2646,430.0353,1,0.000567
2647,489.9993,1,0.000646
2653,525.6705,1,0.000688
2654,520.9914,1,0.000683
2657,583.8631,1,0.000764
2658,397.4257,1,0.000521
2659,521.1806,1,0.000685
2663,482.4319,1,0.000629
2664,762.5254,1,0.000998
2667,486.5893,1,0.000636
2669,924.339,2,0.001209
2670,437.1277,1,0.000574
2674,485.7216,1,0.000634
2678,590.0045,1,0.000764
2679,424.2335,1,0.00055
2682,1524.2766,3,0.001975
2684,518.8794,1,0.00068
2686,448.5106,1,0.000587
2692,573.738,1,0.000745
2693,1660.9314,3,0.002166
2695,1324.6878,2,0.001745
2696,447.3608,1,0.000594
2700,438.4214,1,0.000578
2702,1321.0043,2,0.001739
2707,964.652,2,0.001269
2710,426.6292,1,0.000562
2718,472.7735,1,0.000614
2726,509.2593,1,0.000652
2727,1107.8973,2,0.001423
2728,1284.1988,2,0.001659
2730,1169.3035,2,0.00152
2735,1637.96,3,0.002119
2736,521.9566,1,0.000684
2738,645.5121,1,0.000845
2739,455.3784,1,0.000597
