# Indicateurs agrégés du système à chaque pas
step,nb_entites,nb_prets,nb_masses_faillite,actif_total,passif_total,liquidite_totale,volume_prets,levier_systeme,ratio_liquidite,densite_financiere,concentration_prets,nb_faillites,volume_faillites
112,69,93,0,34665.5672,25021.9103,3339.3602,6649.2966,0.721809,0.133457,0.191813,0.01184,0,0.0
113,69,94,0,35230.1643,25351.5389,3468.1457,6755.4797,0.719598,0.136802,0.191753,0.011717,0,0.0
114,69,94,0,35686.1629,25634.6247,3641.0584,6755.4797,0.718335,0.142037,0.189302,0.011717,0,0.0
115,69,94,0,36137.2444,25958.0455,3768.7191,6755.4797,0.718318,0.145185,0.18694,0.011717,0,0.0
116,70,96,0,36811.0639,26462.8419,3727.6035,6970.6186,0.718883,0.140862,0.189362,0.011482,0,0.0
117,71,97,0,37384.6923,26865.9579,3795.6275,7078.1069,0.718635,0.14128,0.189332,0.011367,0,0.0
118,72,100,0,38197.0343,27437.1288,3699.8713,7420.0342,0.718305,0.134849,0.194257,0.011054,0,0.0
119,72,100,0,38665.474,27719.6301,3885.8096,7420.0342,0.716909,0.140183,0.191903,0.011054,0,0.0
120,73,102,0,39378.6491,28217.9169,3867.6388,7658.0934,0.716579,0.137063,0.194473,0.010861,0,0.0
121,73,102,0,39849.0088,28523.6703,4032.2451,7658.0934,0.715794,0.141365,0.192178,0.010861,0,0.0
122,73,102,0,40314.2301,28866.3945,4154.7422,7658.0934,0.716035,0.14393,0.18996,0.010861,0,0.0
123,74,104,0,41031.3525,29408.4931,4090.1755,7902.6838,0.716732,0.139081,0.192601,0.010681,0,0.0
124,75,106,0,41734.1717,29899.1216,4084.8375,8125.2126,0.716418,0.136621,0.19469,0.010481,0,0.0
125,77,107,0,42357.4957,30314.0515,4178.9746,8249.4696,0.715671,0.137856,0.194758,0.010395,0,0.0
126,80,108,0,43012.8465,30762.3503,4263.4189,8387.0772,0.71519,0.138592,0.19499,0.010326,0,0.0
127,81,110,0,43753.1505,31274.0401,4260.593,8623.5174,0.714784,0.136234,0.197095,0.010143,0,0.0
128,81,111,0,44387.1927,31689.3309,4348.5142,8754.3476,0.71393,0.137223,0.197227,0.010066,0,0.0
129,82,115,0,45408.5158,32381.3042,4178.1106,9259.101,0.713111,0.129028,0.203907,0.009742,0,0.0
130,83,119,0,46339.5483,32929.6881,4167.1986,9657.6616,0.710617,0.126548,0.208411,0.009423,0,0.0
131,83,121,0,47093.694,33330.3913,4296.1684,9882.1344,0.707746,0.128896,0.20984,0.00926,0,0.0
132,83,122,0,47726.4628,33673.1959,4480.9619,9987.305,0.705546,0.133072,0.209261,0.009177,0,0.0
133,83,123,0,48367.822,34066.8636,4610.4059,10105.5524,0.704329,0.135334,0.208931,0.0091,0,0.0
134,83,123,0,48887.0057,34403.1918,4793.2615,10105.5524,0.703729,0.139326,0.206712,0.0091,0,0.0
135,84,124,0,49533.6562,34872.3576,4854.2595,10227.0392,0.704013,0.139201,0.206466,0.009027,0,0.0
136,84,125,0,50161.4342,35328.5532,4915.022,10337.859,0.704297,0.139123,0.206092,0.008949,0,0.0
137,84,127,0,50959.8055,35904.7593,4852.8047,10622.2415,0.70457,0.135158,0.208444,0.008836,0,0.0
138,86,128,0,51625.0855,36351.7529,4952.5162,10750.8165,0.704149,0.136239,0.208248,0.008769,0,0.0
139,86,130,0,52417.431,36897.0371,4926.0866,11024.3073,0.703908,0.133509,0.210318,0.008647,0,0.0
140,87,131,0,53101.3681,37339.3971,5023.8818,11173.0893,0.703172,0.134546,0.210411,0.008596,0,0.0
141,88,134,0,54072.4621,37991.3559,4915.8179,11605.2884,0.702601,0.129393,0.214625,0.008432,0,0.0
142,88,134,0,54609.059,38285.5296,5158.241,11605.2884,0.701084,0.134731,0.212516,0.008432,0,0.0
