# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
240,taux_interne,144,0.0207,0.003,0.0126,0.017,0.0196,0.0214,0.023,0.0235,0.0241,0.0268
240,levier_entite,144,0.8537,0.1747,0.1985,0.8969,0.8974,0.8979,0.9115,0.9182,0.9384,0.9802
250,passif_total,148,653.5253,298.2374,316.8736,456.5059,487.9708,557.1794,662.3879,868.6503,1645.9534,1688.9971
250,actif_liquide,148,75.575,46.0792,11.9913,49.0834,54.3135,62.3688,75.3408,104.2981,279.7245,317.8498
250,actif_total,148,1082.0893,1584.3137,323.865,504.0943,539.3944,615.1031,725.2576,968.072,7867.66,8918.3983
250,ratio_L_P,148,0.113,0.0183,0.0378,0.0899,0.1021,0.1205,0.1227,0.1238,0.1699,0.1882
250,taux_interne,148,0.0205,0.003,0.0122,0.017,0.0194,0.0212,0.0226,0.0234,0.0252,0.0281
250,levier_entite,148,0.8559,0.175,0.1771,0.8972,0.8978,0.8983,0.9146,0.9228,0.9452,0.9784
260,passif_total,159,644.4069,297.4528,285.3813,454.7046,493.5123,562.9429,645.322,874.9279,1632.5065,1667.8064
260,actif_liquide,159,70.0213,38.4716,11.9913,46.1777,53.2504,61.3842,75.023,93.1154,260.7545,267.9659
260,actif_total,159,1091.6334,1711.6479,292.3727,496.9764,548.3226,619.6085,707.7185,974.8973,8681.8675,9974.396
260,ratio_L_P,159,0.1086,0.0209,0.0299,0.088,0.0975,0.1169,0.1219,0.1229,0.1589,0.1639
260,taux_interne,159,0.0207,0.0031,0.0122,0.0169,0.0197,0.0211,0.0225,0.0234,0.0276,0.0296
260,levier_entite,159,0.8599,0.1752,0.1635,0.8975,0.8981,0.8989,0.9177,0.9244,0.9638,0.9829
270,passif_total,166,646.8525,326.8069,376.9833,434.0302,496.2576,555.6687,635.655,881.1832,1788.8645,1853.1397
270,actif_liquide,166,74.3419,53.8279,11.9913,44.1776,51.4665,61.6949,74.6378,94.2192,311.632,384.6464
270,actif_total,166,1116.6733,1867.1956,387.8877,474.5653,542.1527,612.8826,702.5918,981.6976,9579.9451,11132.3412
270,ratio_L_P,166,0.1113,0.0211,0.0315,0.0902,0.0993,0.1194,0.1216,0.1225,0.1753,0.2076
270,taux_interne,166,0.0207,0.0031,0.0116,0.0168,0.0198,0.0212,0.0224,0.024,0.0256,0.0258
270,levier_entite,166,0.8614,0.1719,0.156,0.8977,0.8984,0.8995,0.9163,0.9242,0.9401,0.982
280,passif_total,173,651.6883,359.0161,371.5964,427.5896,478.0739,548.9122,646.8102,868.4359,1956.5724,1992.4634
280,actif_liquide,173,75.7877,57.978,11.9913,41.9595,49.1301,62.6178,74.2969,95.7183,330.2195,339.6831
280,actif_total,173,1143.3602,2026.5879,401.5801,468.6011,522.9746,601.2112,718.5797,967.2708,10523.958,12392.7643
280,ratio_L_P,173,0.1116,0.0193,0.0259,0.092,0.1017,0.1169,0.1211,0.122,0.1707,0.1759
280,taux_interne,173,0.0208,0.0033,0.0112,0.017,0.0197,0.0213,0.0229,0.0242,0.0256,0.0259
280,levier_entite,173,0.8635,0.169,0.1523,0.8978,0.8986,0.9016,0.9154,0.9252,0.9512,0.9851
290,passif_total,176,675.1416,347.6213,414.5828,451.3748,499.7624,575.1111,682.5455,863.9736,1921.9614,1937.0376
290,actif_liquide,176,74.3812,50.2808,32.2089,45.3319,51.9097,62.6081,74.5094,95.0538,314.4088,334.916
290,actif_total,176,1213.4737,2213.721,448.0004,494.6389,542.9634,638.7164,743.5606,942.1491,11587.728,13778.7971
290,ratio_L_P,176,0.1086,0.0204,0.05,0.08,0.0978,0.1181,0.1208,0.1216,0.1639,0.1735
290,taux_interne,176,0.0203,0.003,0.0114,0.017,0.0191,0.0208,0.0224,0.0235,0.0243,0.0246
290,levier_entite,176,0.8641,0.1727,0.1401,0.8979,0.8988,0.9008,0.9186,0.9302,0.9462,0.9539
300,passif_total,179,699.3319,336.6793,451.8701,489.7608,535.2677,599.297,698.1496,855.0451,1913.4368,1920.1234
300,actif_liquide,179,69.5196,30.3191,30.0066,45.4578,54.5713,64.1813,75.2713,95.4202,209.4851,250.7882
300,actif_total,179,1286.7847,2418.8035,489.5566,536.6544,590.8756,658.1744,773.2956,924.3179,12756.6757,15301.2273
300,ratio_L_P,179,0.1025,0.0205,0.05,0.0728,0.0878,0.1096,0.1202,0.1211,0.1222,0.1311
300,taux_interne,179,0.0198,0.0028,0.0114,0.0171,0.0189,0.0204,0.0216,0.0226,0.0234,0.0235
300,levier_entite,179,0.8661,0.1764,0.125,0.8981,0.899,0.9043,0.9242,0.9344,0.9495,0.9575
310,passif_total,181,714.5328,356.0233,467.3585,496.9959,538.3958,605.7104,725.9716,900.67,2008.3372,2068.5598
310,actif_liquide,181,76.1712,54.6557,29.3198,46.5041,54.6891,64.9135,75.3393,96.4158,340.4488,423.3246
310,actif_total,181,1353.6609,2660.8179,501.8877,547.0265,597.0666,662.5494,787.476,1002.877,14080.9461,16999.9173
310,ratio_L_P,181,0.105,0.0238,0.0372,0.0768,0.09,0.1104,0.12,0.1208,0.1704,0.2046
310,taux_interne,181,0.0197,0.0028,0.011,0.0167,0.0186,0.0203,0.0215,0.0224,0.0231,0.0231
310,levier_entite,181,0.8664,0.1776,0.1157,0.8982,0.8991,0.9058,0.9241,0.9346,0.9586,0.9701
320,passif_total,185,725.2949,342.1785,433.0877,502.7324,550.6511,630.8238,752.6195,899.5131,1992.8544,2018.2836
320,actif_liquide,185,76.5946,55.0684,17.8633,46.1907,53.4147,65.7158,76.5237,96.3157,342.149,402.412
320,actif_total,185,1421.4762,2910.8378,445.951,550.4207,606.5294,691.2599,815.9219,963.5435,15501.6676,18896.6191
320,ratio_L_P,185,0.1029,0.0247,0.0412,0.0693,0.0871,0.1079,0.1198,0.1205,0.1699,0.2
320,taux_interne,185,0.0194,0.0027,0.0111,0.0167,0.0182,0.0199,0.0213,0.0223,0.0228,0.024
320,levier_entite,185,0.8681,0.1809,0.1065,0.8984,0.8993,0.909,0.9257,0.941,0.9607,0.9712
330,passif_total,186,748.3416,332.1354,499.7761,537.6817,580.8649,644.3413,783.8701,908.0084,1964.9628,1972.0444
330,actif_liquide,186,70.7275,33.1078,24.0886,43.7158,54.8397,66.325,76.4741,96.204,254.4216,299.8382
330,actif_total,186,1489.2219,3105.7342,537.5834,580.811,635.259,707.5307,842.7314,995.8065,16934.0009,20648.0867
330,ratio_L_P,186,0.0975,0.0242,0.026,0.0627,0.0773,0.103,0.1194,0.1201,0.1314,0.1526
330,taux_interne,186,0.019,0.0026,0.0113,0.0166,0.0179,0.0197,0.0207,0.0216,0.0222,0.0224
330,levier_entite,186,0.8694,0.183,0.0949,0.8985,0.8994,0.911,0.9306,0.9443,0.9691,0.9797
340,passif_total,192,742.5735,356.391,472.2585,510.8361,568.063,642.0169,767.847,911.1893,2070.9131,2139.9098
340,actif_liquide,192,77.285,58.9088,9.1634,40.8011,52.9735,66.1406,76.7345,97.1844,346.8565,421.1329
340,actif_total,192,1531.944,3392.4271,480.3256,550.9148,623.6539,705.1311,806.9811,1013.6091,18621.5125,22958.2176
340,ratio_L_P,192,0.1003,0.0268,0.0192,0.0613,0.0869,0.1055,0.1193,0.1199,0.1682,0.1968
340,taux_interne,192,0.0192,0.0027,0.0108,0.0166,0.018,0.0197,0.021,0.0221,0.0229,0.023
340,levier_entite,192,0.8714,0.1824,0.0881,0.8986,0.8995,0.9113,0.9265,0.9482,0.9736,0.9913
350,passif_total,191,756.0148,436.3904,8.5224,512.7119,561.1866,622.6752,744.6609,912.869,2471.5727,2498.5096
350,actif_liquide,191,81.3593,79.2561,8.4689,39.0473,53.5817,64.3357,77.0526,97.4322,454.4917,570.3688
350,actif_total,191,1565.737,3551.1539,11.9913,550.3086,618.9757,683.3386,802.4946,1015.9208,20421.0017,23188.9371
350,ratio_L_P,191,0.1059,0.0706,0.023,0.0588,0.0863,0.1081,0.1193,0.1198,0.2161,0.9937
350,taux_interne,191,0.02,0.0114,0.01,0.0165,0.0183,0.02,0.0211,0.0221,0.0231,0.1713
350,levier_entite,191,0.8711,0.1792,0.1077,0.8987,0.8996,0.9101,0.9275,0.9493,0.9676,0.9868
360,passif_total,193,758.0965,487.0798,441.6364,491.4691,550.5428,618.7834,720.7526,914.2573,2682.7659,2745.5934
360,actif_liquide,193,81.0161,81.96,10.9859,38.7052,51.51,63.8572,77.2279,97.5799,476.9356,599.5576
360,actif_total,193,1570.1212,3656.621,479.2521,536.3708,595.2916,684.319,796.4593,1015.2572,21493.5019,24081.9165
360,ratio_L_P,193,0.101,0.0289,0.021,0.0563,0.0886,0.1085,0.1191,0.1196,0.18,0.2187
360,taux_interne,193,0.0195,0.0031,0.0095,0.0165,0.0186,0.0201,0.0213,0.0226,0.0235,0.0238
360,levier_entite,193,0.8734,0.1752,0.1139,0.8988,0.8997,0.909,0.9258,0.9526,0.9733,0.9887
370,passif_total,192,761.7713,527.0549,424.6441,492.1074,524.066,617.3578,722.0523,916.0618,2877.0535,3019.2805
370,actif_liquide,192,84.0236,92.1647,11.9913,37.9993,50.9783,66.347,77.8034,97.7732,504.6881,634.9527
370,actif_total,192,1563.0979,3662.1463,439.8168,538.1789,572.3875,676.4103,780.1963,1019.4232,22766.6812,23264.5472
370,ratio_L_P,192,0.1022,0.0289,0.0165,0.0598,0.0872,0.1095,0.119,0.1194,0.175,0.2144
370,taux_interne,192,0.0195,0.0032,0.0091,0.0165,0.0186,0.0201,0.0218,0.0225,0.0234,0.0243
370,levier_entite,192,0.8734,0.1723,0.1233,0.8988,0.8998,0.9073,0.9245,0.9501,0.9848,0.9905
380,passif_total,190,771.8895,538.4656,385.1832,479.2422,529.0203,623.2496,779.0644,917.5945,2863.7929,2896.2458
