step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
142,88,88,0,1797.4019,265.5706,0,1420.7144,0,0.0,0.0,11605.2884,134,54609.059,38285.5296,5158.241,435.0628,0.025202
143,88,88,0,1804.2151,265.5706,1,1440.5326,0,0.0,0.0,11761.406,135,55294.7767,38746.8139,5226.5568,440.3047,0.024974
144,90,90,2,1820.8921,268.4162,1,1469.679,0,0.0,0.0,11901.2055,136,55984.9149,39217.0879,5316.6215,435.7454,0.026689
145,90,90,0,1838.6204,270.9355,1,1487.8935,0,0.0,0.0,12043.8609,137,56660.0732,39684.6242,5381.5881,440.9403,0.025143
146,90,90,0,1855.3652,273.5073,2,1462.2688,0,0.0,0.0,12322.5327,139,57472.3324,40248.5262,5351.2735,447.2058,0.0248
147,90,90,0,1871.5042,278.5153,2,1440.1848,0,0.0,0.0,12632.0354,141,58314.9279,40804.2578,5328.6348,453.3806,0.024585
148,93,93,3,1892.3519,284.0385,1,1493.4348,0,0.0,0.0,12772.4349,142,59022.0318,41242.4644,5472.1326,443.4674,0.027841
149,95,95,2,1914.3466,286.5237,1,1528.9952,0,0.0,0.0,12925.0461,143,59737.5361,41710.7469,5576.7431,439.0605,0.028876
150,99,99,4,1941.9728,289.198,1,1567.5898,0,0.0,0.0,13075.1018,144,60481.3179,42211.32,5689.8961,426.377,0.032657
151,101,101,2,1967.0087,291.7988,2,1542.4294,0,0.0,0.0,13392.6675,146,61380.8646,42829.8254,5663.3717,424.0577,0.031591
152,101,101,0,1997.1034,297.3166,2,1569.6888,0,0.0,0.0,13580.2538,148,62142.6001,43317.3558,5749.9905,428.8847,0.029146
153,103,103,2,2023.2537,300.6044,1,1613.8401,0,0.0,0.0,13728.5995,149,62893.964,43805.171,5875.1935,425.2929,0.030196
154,103,103,0,2042.6882,303.181,1,1641.2255,0,0.0,0.0,13884.2654,150,63635.2553,44303.3572,5962.6327,430.1297,0.028525
155,104,104,1,2063.7491,305.8665,1,1662.4728,0,0.0,0.0,14059.8301,151,64410.1908,44832.7439,6037.6168,431.0841,0.028261
156,104,104,0,2084.0373,308.853,1,1681.0992,0,0.0,0.0,14231.6291,152,65174.2117,45356.2598,6106.3228,436.1179,0.027362
157,104,104,0,2102.0435,311.7514,3,1603.7786,0,0.0,0.0,14705.6403,155,66241.0113,46088.9618,5966.4092,443.1631,0.025786
158,106,106,2,2137.4263,319.7699,5,1513.7602,0,0.0,0.0,15352.2086,160,67515.4604,46892.2215,5801.0303,442.3794,0.025647
159,107,107,1,2177.1674,330.7801,1,1617.5197,0,0.0,0.0,15505.9072,161,68305.6958,47277.5732,6057.2154,441.8465,0.025692
160,107,107,0,2193.4388,333.4133,2,1642.6673,0,0.0,0.0,15807.163,163,69233.1001,47819.2191,6141.718,446.9086,0.02539
161,108,108,1,2211.8995,338.5555,3,1630.979,0,0.0,0.0,16227.7685,166,70289.8061,48457.277,6144.7606,448.6785,0.025244
162,108,108,0,2236.977,345.745,1,1706.6786,0,0.0,0.0,16393.6603,167,71087.5218,48892.3291,6341.5325,452.7068,0.025056
163,108,108,0,2248.8409,348.5867,2,1720.8758,0,0.0,0.0,16689.113,169,72009.4381,49458.0877,6402.2374,457.9453,0.024796
164,108,108,0,2264.7494,353.6278,1,1773.5617,0,0.0,0.0,16862.682,170,72806.8741,49937.6758,6546.5164,462.3859,0.024622
165,109,109,1,2279.3071,356.5624,5,1635.6996,0,0.0,0.0,17613.9485,175,74188.801,50847.7117,6272.1409,466.4928,0.024358
166,109,109,0,2312.6753,369.2778,0,1783.8565,0,0.0,0.0,17613.9485,175,74820.6987,51122.4868,6629.2633,469.0136,0.024288
167,109,109,0,2318.9647,369.2778,1,1836.0987,0,0.0,0.0,17774.5928,176,75604.0185,51601.9052,6772.5205,473.412,0.024139
168,109,109,0,2330.7236,371.9812,5,1658.7108,0,0.0,0.0,18620.9102,181,77067.2875,52575.2262,6416.1511,482.3415,0.023733
