step,volume_joules,nb_entites,ratio_destruction
1172,521.8112,1,0.00121
1174,442.9691,1,0.00103
1177,1752.3896,3,0.004026
1179,442.6239,1,0.001035
1190,451.1927,1,0.001022
1191,612.9174,1,0.001393
1192,531.8544,1,0.001215
1195,1095.7842,2,0.002491
1196,1117.6423,2,0.002572
1197,418.3647,1,0.000975
1201,536.9296,1,0.00124
1202,596.1544,1,0.001385
1205,684.7904,1,0.001583
1207,545.1356,1,0.001256
1209,604.414,1,0.001396
1211,429.9207,1,0.000992
1214,541.5048,1,0.001248
1216,801.6278,1,0.00185
1217,461.0554,1,0.001067
1218,553.4035,1,0.001289
1220,583.0135,1,0.001354
1221,473.4982,1,0.001103
1222,486.0679,1,0.00114
1224,997.7652,2,0.002337
1226,575.8167,1,0.001351
1228,678.2919,1,0.001598
1231,519.1424,1,0.001216
1232,968.1182,2,0.002283
1233,562.482,1,0.001345
1236,1115.0601,2,0.002649
1237,526.0057,1,0.001269
1239,612.8495,1,0.001482
1244,430.4999,1,0.001034
1247,568.1562,1,0.001354
1248,731.7856,1,0.001757
1249,563.6928,1,0.001362
1250,602.6209,1,0.001457
1251,432.9164,1,0.001055
1254,1029.0689,2,0.0025
1255,529.7062,1,0.001295
1257,435.1368,1,0.001065
1260,897.8576,2,0.002196
1261,390.6023,1,0.000961
1268,455.2221,1,0.001101
1270,761.9461,1,0.001845
1274,406.2157,1,0.00098
1276,538.7547,1,0.001299
1278,480.163,1,0.001154
1280,510.0103,1,0.001229
1281,524.5568,1,0.001265
1282,562.2906,1,0.001365
1286,492.9284,1,0.001192
1287,420.227,1,0.001021
1288,435.6509,1,0.001061
1289,603.6092,1,0.001479
1292,565.5354,1,0.001379
1293,555.5384,1,0.001365
1294,1014.0112,2,0.002508
1295,570.3966,1,0.001428
1296,406.9217,1,0.001019
1298,620.5661,1,0.001559
1299,817.1901,2,0.002062
1300,667.3789,1,0.001703
1307,570.0244,1,0.001435
1310,597.4372,1,0.001494
1312,1135.5671,2,0.002847
1313,424.8223,1,0.001082
1317,395.0154,1,0.000994
1319,521.794,1,0.001312
1323,527.6226,1,0.001315
1324,909.2312,2,0.00228
1328,1031.0425,2,0.002572
1332,907.5737,2,0.002274
1341,397.0233,1,0.000966
1343,435.7959,1,0.001062
1345,461.2301,1,0.001125
1347,677.88,1,0.001653
1350,2093.9568,4,0.005101
1353,466.6489,1,0.001156
1354,867.2967,2,0.002161
1355,641.0306,1,0.00161
1358,401.7363,1,0.001012
1362,618.4736,1,0.001546
1365,480.1632,1,0.001202
1367,460.1624,1,0.001146
1370,746.3696,1,0.001856
1371,565.072,1,0.001415
1373,568.092,1,0.001428
1375,1221.8991,2,0.003064
1376,1093.6491,2,0.002789
1378,560.8186,1,0.001448
1381,1337.797,2,0.003444
1388,457.4281,1,0.001159
1389,978.4462,2,0.002483
1392,699.607,1,0.001784
1394,558.2183,1,0.001426
1395,426.3478,1,0.001096
1398,934.7922,2,0.002396
1399,489.2184,1,0.001274
1405,487.7759,1,0.00124
1406,623.9507,1,0.001593
1407,668.4508,1,0.001719
1408,1064.8769,2,0.002757
1414,623.8621,1,0.001604
1416,427.131,1,0.001102
1417,511.7354,1,0.001327
1421,461.7842,1,0.001189
1425,481.1794,1,0.001229
1426,1309.0242,2,0.003358
1429,595.8425,1,0.001533
1432,426.4575,1,0.00109
1433,555.0142,1,0.001429
1434,552.8399,1,0.001431
1435,605.1744,1,0.001577
1436,789.2725,1,0.002064
1439,540.4062,1,0.001416
1441,472.8621,1,0.001242
1447,517.3159,1,0.001336
1453,431.7871,1,0.001101
1454,636.69,1,0.001634
1460,1231.872,2,0.003121
1461,442.1728,1,0.001141
1463,493.9353,1,0.001274
1466,812.4832,2,0.002072
1467,513.1843,1,0.001325
1470,356.962,1,0.000912
1471,484.0567,1,0.001243
1473,561.3574,1,0.001443
1474,453.7758,1,0.001172
1475,1271.0248,2,0.003295
1477,1784.3635,3,0.004684
1480,560.9885,1,0.001494
1490,438.0321,1,0.00112
1493,503.741,1,0.001274
1499,432.5573,1,0.001075
1508,395.5035,1,0.000943
1509,499.3343,1,0.001189
1510,1041.3651,2,0.002493
1512,432.5144,1,0.001044
1514,596.1642,1,0.001437
1516,1612.5169,3,0.003886
1521,536.0641,1,0.001295
1525,591.4156,1,0.001414
1526,661.5161,1,0.001595
1527,416.8094,1,0.001011
1528,1716.9304,3,0.004171
1531,477.1549,1,0.001176
1535,502.6968,1,0.00123
1536,535.1218,1,0.001308
1537,558.8133,1,0.001373
1540,608.1141,1,0.001489
1541,500.0461,1,0.00123
1546,522.7575,1,0.001265
1547,599.6424,1,0.001456
1549,1317.1431,2,0.003208
1553,468.381,1,0.001142
1558,530.4288,1,0.001266
1559,546.8017,1,0.001311
1560,1648.8251,3,0.003967
1564,1313.3653,2,0.003175
1565,534.0294,1,0.001311
1566,404.3938,1,0.000992
1567,414.3027,1,0.00102
1568,577.2161,1,0.001427
1569,708.5327,1,0.001764
1572,481.5719,1,0.001195
1573,495.5112,1,0.001232
1574,612.7998,1,0.001532
1584,644.0448,1,0.001554
1587,795.655,2,0.001898
1590,513.268,1,0.001227
1596,523.0887,1,0.001228
1597,1808.1129,4,0.004247
1604,417.4145,1,0.000976
1605,495.153,1,0.001158
1606,555.5856,1,0.001305
1609,635.6181,1,0.001472
1611,427.4006,1,0.000992
1612,505.2263,1,0.001178
1613,1054.4561,2,0.002469
1618,534.3399,1,0.001242
1619,495.8671,1,0.001158
1620,793.3924,1,0.00186
1621,723.024,1,0.001705
1622,924.9079,2,0.002198
