# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
200,actif_liquide,123,107.8676,42.282,40.6279,78.2551,82.663,95.8683,113.9255,152.3443,258.5789,260.1964
200,actif_total,123,1410.9965,1199.292,758.2412,822.6824,890.7701,1001.0233,1192.1314,1712.7423,5638.5306,5909.9043
200,ratio_L_P,123,0.1047,0.0114,0.05,0.0984,0.1026,0.1046,0.1065,0.11,0.1405,0.1413
200,taux_interne,123,0.0161,0.002,0.0116,0.013,0.0152,0.0166,0.0175,0.0182,0.019,0.0191
200,levier_entite,123,0.8576,0.1602,0.3052,0.8597,0.9074,0.9088,0.9114,0.915,0.9382,0.9569
210,passif_total,132,1044.7092,336.2224,240.1973,794.6606,861.4299,941.001,1120.0014,1514.1859,1918.0759,1923.9137
210,actif_liquide,132,105.2043,34.102,11.9913,81.5823,86.6316,97.5164,116.8041,152.1748,213.5509,222.0826
210,actif_total,132,1454.6969,1303.5649,247.1887,866.2987,936.6833,1036.5493,1232.3711,1748.0702,6210.3311,6560.771
210,ratio_L_P,132,0.1005,0.0102,0.0499,0.0936,0.0999,0.1034,0.1049,0.1073,0.1129,0.1162
210,taux_interne,132,0.0161,0.0027,0.0114,0.0128,0.0149,0.0163,0.017,0.0177,0.0279,0.0323
210,levier_entite,132,0.8613,0.1615,0.2913,0.8685,0.9086,0.9096,0.913,0.9171,0.9459,0.9717
220,passif_total,135,1106.7744,342.0524,296.2992,868.0427,910.6621,988.7662,1162.7469,1554.8548,2087.6644,2114.1782
220,actif_liquide,135,118.5691,55.7552,11.9913,86.5724,90.8908,100.6421,120.1869,155.6313,311.4699,323.5027
220,actif_total,135,1551.5142,1428.146,303.2906,948.5838,992.0553,1086.9539,1278.6023,1763.8358,6872.5195,7286.9587
220,ratio_L_P,135,0.1041,0.0142,0.0405,0.096,0.0995,0.1028,0.1043,0.1074,0.1529,0.157
220,taux_interne,135,0.0155,0.0021,0.0109,0.0127,0.0147,0.0159,0.0166,0.017,0.0178,0.029
220,levier_entite,135,0.8613,0.1623,0.2828,0.8827,0.9093,0.9102,0.9138,0.9167,0.9247,0.9769
230,passif_total,141,1151.8026,379.5579,424.7478,911.2271,959.7037,1013.2219,1199.2316,1569.1812,2277.7219,2318.8935
230,actif_liquide,141,115.1133,41.9205,34.9371,90.572,94.5559,103.4427,122.684,158.7101,264.569,323.7861
230,actif_total,141,1613.4298,1545.4234,454.6848,1002.3651,1047.3261,1110.1334,1317.5988,1723.2039,7509.6114,8020.4331
230,ratio_L_P,141,0.0994,0.0093,0.05,0.0921,0.0977,0.1018,0.103,0.1048,0.1161,0.1396
230,taux_interne,141,0.0152,0.0021,0.0104,0.0126,0.0144,0.0157,0.0161,0.0166,0.0215,0.0243
230,levier_entite,141,0.8649,0.159,0.2781,0.9082,0.9099,0.9111,0.9148,0.9185,0.9454,0.9554
240,passif_total,144,1210.9982,389.4014,328.9556,978.9278,1005.8528,1056.2371,1240.9346,1607.0077,2407.2013,2456.9793
240,actif_liquide,144,123.1276,52.9101,11.9913,94.6045,97.9349,106.8704,125.0306,161.5392,327.9886,363.8263
240,actif_total,144,1706.4646,1676.2685,335.947,1069.0084,1099.5737,1151.7138,1360.8562,1763.9206,8209.4517,8814.693
240,ratio_L_P,144,0.0999,0.0118,0.0365,0.0919,0.0967,0.1012,0.1023,0.1042,0.1362,0.1481
240,taux_interne,144,0.0148,0.0019,0.0101,0.0125,0.0142,0.0154,0.0158,0.016,0.0163,0.0276
240,levier_entite,144,0.8656,0.16,0.2659,0.9092,0.9105,0.9116,0.9155,0.9189,0.9431,0.9792
250,passif_total,148,1260.627,440.153,400.9224,1021.0309,1039.7191,1093.7625,1271.299,1641.4516,2680.0008,2720.7435
250,actif_liquide,148,125.7033,55.4893,11.9913,98.6184,100.9155,109.3872,128.0783,163.7398,350.651,374.4964
250,actif_total,148,1774.4077,1808.0009,407.9137,1116.8658,1135.3988,1194.1168,1395.4489,1800.9862,8910.7119,9631.1243
250,ratio_L_P,148,0.0983,0.0125,0.0299,0.0913,0.0958,0.1005,0.1016,0.1032,0.1332,0.1376
250,taux_interne,148,0.0145,0.0019,0.0096,0.0123,0.014,0.0151,0.0155,0.0156,0.0177,0.025
250,levier_entite,148,0.8684,0.156,0.2735,0.91,0.911,0.912,0.9161,0.9199,0.9551,0.9829
