step,volume_joules,nb_entites,ratio_destruction
1554,1854.4787,1,0.00054
1555,1475.7637,1,0.000431
1557,1356.1983,1,0.000396
1559,3759.0656,2,0.001092
1560,1643.7639,1,0.000481
1561,4007.8082,2,0.001175
1562,1623.2863,1,0.000478
1565,6060.745,3,0.001786
1566,1907.5651,1,0.000569
1570,1549.2765,1,0.000458
1571,2999.342,2,0.000889
1573,2044.9991,1,0.000606
1574,1604.5417,1,0.000476
1575,2038.6262,1,0.000606
1578,2512.0216,1,0.000744
1581,1903.2846,1,0.000563
1582,1765.7954,1,0.000522
1583,5017.4009,3,0.001486
1588,2975.4143,2,0.000882
1595,1595.5277,1,0.000469
1597,2373.1538,1,0.000698
1600,7124.3427,3,0.002092
1603,2462.203,1,0.00073
1604,2115.1294,1,0.000629
1605,1505.5557,1,0.000448
1607,1710.7642,1,0.000508
1611,1797.3835,1,0.00053
1614,4122.2588,2,0.00121
1621,1549.0679,1,0.000449
1622,5621.3757,3,0.001634
1623,1533.9515,1,0.000451
1626,3430.3036,2,0.001002
1627,1904.3498,1,0.000559
1628,3598.6789,2,0.001058
1629,1715.3559,1,0.000507
1633,2343.2037,1,0.000689
1635,1831.7841,1,0.000537
1636,2147.0447,1,0.00063
1640,1885.6567,1,0.000551
1643,1792.5408,1,0.000522
1644,1845.7561,1,0.000539
1645,3283.1672,2,0.000961
1646,4062.3248,2,0.001195
1647,2228.1449,1,0.000658
1649,1411.7589,1,0.000417
1650,1479.6102,1,0.000438
1651,2153.9002,1,0.000638
1654,1581.1891,1,0.000466
1655,2428.4137,1,0.000718
1656,1589.4474,1,0.000471
1660,2371.4928,1,0.000699
1661,1663.4149,1,0.000491
1664,2500.6859,1,0.000735
1665,1586.8746,1,0.000468
1672,3699.9261,2,0.00108
1673,2409.4888,1,0.000708
1674,1688.1552,1,0.000496
1675,4271.3007,2,0.001257
1676,2592.5725,1,0.000768
1678,3868.5581,2,0.001145
1680,4217.2221,2,0.001253
1681,2993.2731,2,0.000896
1682,3434.4109,2,0.001032
1683,1465.585,1,0.000443
1685,2042.8456,1,0.000617
1686,1785.0512,1,0.000541
1687,1475.2179,1,0.000448
1688,1743.6964,1,0.000529
1689,4498.6535,2,0.001369
1692,3248.0291,2,0.000988
1694,1585.104,1,0.000484
1696,2011.3311,1,0.000614
1697,2504.7457,1,0.000766
1698,1679.2813,1,0.000514
1699,2234.339,1,0.000687
1700,2089.9627,1,0.000644
1703,1409.809,1,0.000433
1705,2282.1266,1,0.000701
1713,1601.2833,1,0.000485
1714,1639.1436,1,0.000497
1715,4593.0245,2,0.001393
1717,3502.266,2,0.00107
1719,2097.1065,1,0.000641
1722,1603.3926,1,0.000488
1724,1562.8245,1,0.000475
1725,2969.0798,1,0.000904
1726,1643.359,1,0.000502
1727,4546.0881,2,0.001392
1728,3940.1438,2,0.001216
1731,2104.9715,1,0.000651
1732,1823.9216,1,0.000564
1737,1616.9001,1,0.000497
1740,1844.6602,1,0.000566
1743,1529.4129,1,0.000468
1747,1512.6228,1,0.00046
1750,1770.7947,1,0.000537
1760,2216.657,1,0.000658
1764,2988.7628,1,0.000883
1765,1703.5168,1,0.000505
1767,1548.0404,1,0.000458
1770,1615.4254,1,0.000476
1772,1749.3731,1,0.000515
1774,1488.6605,1,0.000437
1775,1593.4457,1,0.000469
1779,2274.96,1,0.000664
1780,3578.1929,2,0.001047
1781,1732.4657,1,0.000509
1783,2503.2734,1,0.000735
1784,1558.4649,1,0.000459
1787,1927.2124,1,0.000566
1788,1484.9682,1,0.000436
1790,3808.7316,2,0.001116
1794,4929.2994,3,0.001441
1796,4523.3222,2,0.001332
1798,1987.7364,1,0.000588
1799,4187.3558,2,0.001242
1803,1433.1486,1,0.000425
1805,1737.3566,1,0.000515
1806,2439.8804,1,0.000723
1807,2282.8576,1,0.000679
1810,2793.7957,2,0.000826
1812,2124.2303,1,0.00063
1814,2852.141,1,0.000844
1816,2136.0504,1,0.000632
1817,4443.9351,2,0.001317
1818,1399.6421,1,0.000418
1819,1529.8665,1,0.000457
1821,2860.3457,1,0.000855
1822,1505.7541,1,0.00045
1824,1924.3755,1,0.000576
1825,1504.102,1,0.000451
1826,3427.1695,2,0.001029
1830,5557.0217,3,0.001664
1832,2527.8285,1,0.000764
1833,2764.9831,1,0.000837
1838,1859.2053,1,0.00056
1842,3287.6677,1,0.000982
1846,2431.5576,1,0.000723
1849,3295.1782,2,0.000978
1850,1487.8432,1,0.000444
1851,2376.6695,1,0.000711
1854,3017.267,2,0.000897
1855,4955.2994,2,0.00148
1856,1468.5009,1,0.000442
1857,1826.312,1,0.00055
1860,1818.1585,1,0.000545
1865,1903.0824,1,0.000565
1866,1429.2546,1,0.000425
1874,3535.9037,2,0.001035
1875,7945.7407,4,0.00234
1876,5521.1425,3,0.00165
1877,1483.9876,1,0.000448
1878,1620.4199,1,0.00049
1879,2986.3375,2,0.000903
1881,3658.8152,2,0.001111
1885,1851.5993,1,0.00056
1886,1694.6652,1,0.000513
1895,2053.2924,1,0.000608
1897,3913.7114,2,0.001159
1898,4495.5926,2,0.001341
1903,2472.895,1,0.000734
1904,1488.7383,1,0.000443
1908,2607.4512,1,0.00077
1911,1900.1243,1,0.000559
1913,1706.6235,1,0.000502
1914,1525.4052,1,0.000449
1918,1682.0196,1,0.000492
1921,1728.7938,1,0.000503
1922,1813.6095,1,0.000529
1926,3576.3643,2,0.001036
1927,1969.1771,1,0.000572
1931,2492.0736,1,0.000721
1932,1527.9514,1,0.000444
1933,1509.9208,1,0.000439
1938,1521.0562,1,0.000437
1943,3008.9572,1,0.000857
1944,2741.034,1,0.000783
1946,1521.4852,1,0.000435
1950,2167.3695,1,0.000614
1951,3852.6384,2,0.001093
1952,5407.5721,2,0.001545
1953,3228.1511,2,0.00093
1955,1572.5194,1,0.000455
1957,1719.5527,1,0.000495
1958,2011.6609,1,0.000581
1961,3904.9227,2,0.001123
1965,1721.3787,1,0.000494
1969,1901.3061,1,0.000543
1971,1633.9399,1,0.000465
1972,1602.8976,1,0.000457
1974,6739.7703,4,0.001921
1978,5214.4065,3,0.001492
1981,2308.2308,1,0.000663
1982,3763.5881,2,0.001084
1985,2222.5049,1,0.00064
1989,1801.9469,1,0.000514
1990,1749.7545,1,0.0005
1991,1953.5556,1,0.000558
1993,1567.946,1,0.000447
1994,2491.8393,1,0.000713
1997,3125.846,2,0.000892
1999,1695.8125,1,0.000485
