step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
244,144,144,0,5007.1385,795.0947,0,4267.3456,0,0.0,0.0,55024.4942,347,251675.0881,178692.211,18678.3829,1240.9181,0.014579
245,145,145,1,5022.3486,795.0947,1,4235.0388,0,0.0,0.0,55360.9982,348,253302.0231,180001.0509,18664.974,1241.3866,0.014633
246,146,146,1,5053.1965,798.447,2,4126.2302,0,0.0,0.0,56003.4579,350,255239.7837,181481.4086,18484.9173,1243.0233,0.014642
247,146,146,0,5087.2122,804.8153,2,4030.1501,0,0.0,0.0,56739.8851,352,257272.6439,182928.6493,18334.1096,1252.936,0.014528
248,146,146,0,5111.6472,812.069,1,4086.1439,0,0.0,0.0,57107.5002,353,258939.1171,184038.5343,18523.0825,1260.5379,0.014477
249,147,147,1,5129.9451,815.6772,1,4140.2559,0,0.0,0.0,57450.7662,354,260583.671,185161.6596,18706.2452,1259.6031,0.014534
250,148,148,1,5158.8216,819.0202,2,4068.7977,0,0.0,0.0,58175.4429,356,262612.3338,186572.7998,18604.0912,1260.627,0.014528
251,149,149,1,5195.4969,826.0192,2,4100.0257,0,0.0,0.0,58665.1137,358,264420.0876,187756.2741,18743.6999,1260.1092,0.014561
252,149,149,0,5224.6365,830.7699,1,4176.4307,0,0.0,0.0,59007.2146,359,266074.5089,188841.8563,18970.438,1267.395,0.014485
253,149,149,0,5242.0255,834.0961,2,4106.2659,0,0.0,0.0,59741.7708,361,268112.5287,190228.3658,18887.3921,1276.7004,0.014402
254,150,150,1,5266.3911,841.2052,1,4192.4985,0,0.0,0.0,60097.7622,362,269783.862,191304.0822,19132.0176,1275.3605,0.014457
255,151,151,1,5294.8882,844.657,4,3974.2365,0,0.0,0.0,61357.8395,366,272361.3424,193044.649,18713.8539,1278.4414,0.014434
