# Données détaillées de chaque cascade de faillites
step,nb_entites_faillie,volume_actifs_detruits,volume_creances_annulees,volume_passif_efface,actif_systeme_avant,passif_systeme_avant,liquidite_systeme_avant,nb_entites_avant,ratio_destruction,ratio_contagion,nb_contamines,nb_deja_fragiles,passif_median_failli
993,1,1398.8234,8491.5379,1399.9863,2870347.7322,1074193.9734,79183.3541,376,0.000487,0.0,0,1,1399.9863
994,1,1940.3999,10110.2833,1942.7482,2865771.3106,1072640.1924,80437.8506,376,0.000677,0.0,0,1,1942.7482
996,1,1767.4881,9410.6509,1770.2428,2862198.9537,1069928.1215,83311.2007,376,0.000618,0.0,0,1,1770.2428
998,2,3517.1979,19053.862,3523.6045,2865373.6451,1072145.3113,81302.7745,376,0.001227,0.0,0,2,1956.9226
999,1,1346.9923,7994.3268,1349.744,2845723.9448,1067510.1944,83360.0166,374,0.000473,0.0,0,1,1349.744
1003,1,1843.5341,9449.6876,1846.5945,2870461.281,1078023.6514,74992.1225,375,0.000642,0.0,0,1,1846.5945
1012,2,3072.0447,17778.5579,3078.6164,2919284.7789,1084249.9511,75861.6197,379,0.001052,0.0,0,2,1714.8281
1013,1,1539.1118,9203.9776,1539.3022,2904088.5877,1080105.3889,78007.1862,377,0.00053,0.0,0,1,1539.3022
1014,1,1534.8408,8302.9931,1537.3212,2897877.3976,1077415.7182,80201.2155,377,0.00053,0.0,0,1,1537.3212
1015,1,1848.8254,9904.0994,1853.8254,2891933.5993,1074989.1817,82073.0544,376,0.000639,0.0,0,1,1853.8254
1017,1,1378.3784,8517.8178,1382.4763,2889740.2297,1073496.9162,83530.8268,375,0.000477,0.0,0,1,1382.4763
1018,1,1419.211,8147.8307,1421.7913,2897836.424,1082035.428,74426.0972,374,0.00049,0.0,0,1,1421.7913
1022,1,1953.8145,10115.6945,1955.688,2913073.6378,1078701.5905,80305.8248,374,0.000671,0.0,0,1,1955.688
1023,1,1630.1349,9505.6642,1632.349,2904768.7736,1075823.8293,82185.089,374,0.000561,0.0,0,1,1632.349
1026,1,1617.3299,9331.5819,1618.608,2906411.3083,1074759.2603,84176.945,373,0.000556,0.0,0,1,1618.608
1028,1,1790.9379,9782.8057,1791.2897,2913923.0697,1080369.4365,78497.0467,373,0.000615,0.0,0,1,1791.2897
1029,1,1455.0224,8706.4049,1455.4554,2908705.8405,1078816.6082,79104.4949,372,0.0005,0.0,0,1,1455.4554
1032,3,5713.6843,30418.1317,5722.8915,2919110.1002,1078921.978,80102.9341,372,0.001957,0.0,0,3,2060.2611
1034,1,1406.9517,8609.7568,1411.7839,2894949.4049,1075068.4928,79819.7672,372,0.000486,0.0,0,1,1411.7839
1036,1,1542.2653,9057.5083,1543.8079,2896809.3776,1075582.0476,79483.0794,372,0.000532,0.0,0,1,1543.8079
1041,1,1513.3147,9183.5952,1514.5305,2913834.7998,1074689.1732,83108.8528,375,0.000519,0.0,0,1,1514.5305
1044,1,1514.9524,9030.8003,1515.3867,2932117.6086,1084473.0354,74210.9057,375,0.000517,0.0,0,1,1515.3867
1045,1,1418.1037,8748.9972,1419.2678,2928237.1648,1082026.3708,76115.2668,374,0.000484,0.0,0,1,1419.2678
1047,1,1659.4544,9733.1251,1660.5652,2928306.7663,1079224.7919,79301.6489,373,0.000567,0.0,0,1,1660.5652
1053,3,4865.1214,28551.378,4873.6145,2956135.4809,1080521.371,81760.7161,374,0.001646,0.0,0,3,1630.7616
1061,1,1350.8535,8566.766,1350.9653,2973798.9748,1083106.7329,80874.0051,372,0.000454,0.0,0,1,1350.9653
